award,category,film,href,name,winner,year
Oscar,Supporting Actor,Reds,/wiki/Reds_(film),Jack Nicholson,0,1981
Oscar,Supporting Actor,Ragtime,/wiki/Ragtime_(film),Howard Rollins,0,1981
Oscar,Supporting Actor,An Officer and a Gentleman,/wiki/An_Officer_and_a_Gentleman,Louis Gossett Jr.,1,1982
Oscar,Supporting Actor,The Best Little Whorehouse in Texas,/wiki/The_Best_Little_Whorehouse_in_Texas_(film),Charles Durning,0,1982
Oscar,Supporting Actor,The World According to Garp,/wiki/The_World_According_to_Garp_(film),John Lithgow,0,1982
Oscar,Supporting Actor,The Verdict,/wiki/The_Verdict,James Mason,0,1982
Oscar,Supporting Actor,Victor Victoria,/wiki/Victor_Victoria,Robert Preston,0,1982
Oscar,Supporting Actor,Terms of Endearment,/wiki/Terms_of_Endearment,Jack Nicholson,1,1983
Oscar,Supporting Actor,To Be or Not to Be,/wiki/To_Be_or_Not_to_Be_(1983_film),Charles Durning,0,1983
Oscar,Supporting Actor,Terms of Endearment,/wiki/Terms_of_Endearment,John Lithgow,0,1983
Oscar,Supporting Actor,The Right Stuff,/wiki/The_Right_Stuff_(film),Sam Shepard,0,1983
Oscar,Supporting Actor,Cross Creek,/wiki/Cross_Creek_(film),Rip Torn,0,1983
Oscar,Supporting Actor,The Killing Fields,/wiki/The_Killing_Fields_(film),Haing S. Ngor,1,1984
Oscar,Supporting Actor,A Soldier's Story,/wiki/A_Soldier%27s_Story,Adolph Caesar,0,1984
Oscar,Supporting Actor,Places in the Heart,/wiki/Places_in_the_Heart,John Malkovich,0,1984
Oscar,Supporting Actor,The Karate Kid,/wiki/The_Karate_Kid,Pat Morita,0,1984
Oscar,Supporting Actor,"Greystoke: The Legend of Tarzan, Lord of the Apes","/wiki/Greystoke:_The_Legend_of_Tarzan,_Lord_of_the_Apes",Ralph Richardson,0,1984
Oscar,Supporting Actor,Cocoon,/wiki/Cocoon_(film),Don Ameche,1,1985
Oscar,Supporting Actor,Out of Africa,/wiki/Out_of_Africa_(film),Klaus Maria Brandauer,0,1985
Oscar,Supporting Actor,Prizzi's Honor,/wiki/Prizzi%27s_Honor,William Hickey,0,1985
Oscar,Supporting Actor,Jagged Edge,/wiki/Jagged_Edge_(film),Robert Loggia,0,1985
Oscar,Supporting Actor,Runaway Train,/wiki/Runaway_Train_(film),Eric Roberts,0,1985
Oscar,Supporting Actor,Hannah and Her Sisters,/wiki/Hannah_and_Her_Sisters,Michael Caine,1,1986
Oscar,Supporting Actor,Platoon,/wiki/Platoon_(film),Tom Berenger,0,1986
Oscar,Supporting Actor,Platoon,/wiki/Platoon_(film),Willem Dafoe,0,1986
Oscar,Supporting Actor,A Room with a View,/wiki/A_Room_with_a_View_(1985_film),Denholm Elliott,0,1986
Oscar,Supporting Actor,Hoosiers,/wiki/Hoosiers,Dennis Hopper,0,1986
Oscar,Supporting Actor,The Untouchables,/wiki/The_Untouchables_(film),Sean Connery,1,1987
Oscar,Supporting Actor,Broadcast News,/wiki/Broadcast_News_(film),Albert Brooks,0,1987
Oscar,Supporting Actor,Street Smart,/wiki/Street_Smart_(film),Morgan Freeman,0,1987
Oscar,Supporting Actor,Moonstruck,/wiki/Moonstruck,Vincent Gardenia,0,1987
Oscar,Supporting Actor,Cry Freedom,/wiki/Cry_Freedom,Denzel Washington,0,1987
Oscar,Supporting Actor,A Fish Called Wanda,/wiki/A_Fish_Called_Wanda,Kevin Kline,1,1988
Oscar,Supporting Actor,Little Dorrit,/wiki/Little_Dorrit_(film),Alec Guinness,0,1988
Oscar,Supporting Actor,Tucker: The Man and His Dream,/wiki/Tucker:_The_Man_and_His_Dream,Martin Landau,0,1988
Oscar,Supporting Actor,Running on Empty,/wiki/Running_on_Empty_(1988_film),River Phoenix,0,1988
Oscar,Supporting Actor,Married to the Mob,/wiki/Married_to_the_Mob,Dean Stockwell,0,1988
Oscar,Supporting Actor,Glory,/wiki/Glory_(1989_film),Denzel Washington,1,1989
Oscar,Supporting Actor,Do the Right Thing,/wiki/Do_the_Right_Thing,Danny Aiello,0,1989
Oscar,Supporting Actor,Driving Miss Daisy,/wiki/Driving_Miss_Daisy,Dan Aykroyd,0,1989
Oscar,Supporting Actor,A Dry White Season,/wiki/A_Dry_White_Season,Marlon Brando,0,1989
Oscar,Supporting Actor,Crimes and Misdemeanors,/wiki/Crimes_and_Misdemeanors,Martin Landau,0,1989
Oscar,Supporting Actor,Goodfellas,/wiki/Goodfellas,Joe Pesci,1,1990
Oscar,Supporting Actor,Longtime Companion,/wiki/Longtime_Companion,Bruce Davison,0,1990
Oscar,Supporting Actor,The Godfather Part III,/wiki/The_Godfather_Part_III,Andy Garca,0,1990
Oscar,Supporting Actor,Dances with Wolves,/wiki/Dances_with_Wolves,Graham Greene,0,1990
Oscar,Supporting Actor,Dick Tracy,/wiki/Dick_Tracy_(1990_film),Al Pacino,0,1990
Oscar,Supporting Actor,City Slickers,/wiki/City_Slickers,Jack Palance,1,1991
Oscar,Supporting Actor,JFK,/wiki/JFK_(film),Tommy Lee Jones,0,1991
Oscar,Supporting Actor,Bugsy,/wiki/Bugsy,Harvey Keitel,0,1991
Oscar,Supporting Actor,Bugsy,/wiki/Bugsy,Ben Kingsley,0,1991
Oscar,Supporting Actor,Barton Fink,/wiki/Barton_Fink,Michael Lerner,0,1991
Oscar,Supporting Actor,Unforgiven,/wiki/Unforgiven,Gene Hackman,1,1992
Oscar,Supporting Actor,The Crying Game,/wiki/The_Crying_Game,Jaye Davidson,0,1992
Oscar,Supporting Actor,A Few Good Men,/wiki/A_Few_Good_Men,Jack Nicholson,0,1992
Oscar,Supporting Actor,Glengarry Glen Ross,/wiki/Glengarry_Glen_Ross_(film),Al Pacino,0,1992
Oscar,Supporting Actor,Mr. Saturday Night,/wiki/Mr._Saturday_Night,David Paymer,0,1992
Oscar,Supporting Actor,The Fugitive,/wiki/The_Fugitive_(1993_film),Tommy Lee Jones,1,1993
Oscar,Supporting Actor,What's Eating Gilbert Grape,/wiki/What%27s_Eating_Gilbert_Grape,Leonardo DiCaprio,0,1993
Oscar,Supporting Actor,Schindler's List,/wiki/Schindler%27s_List,Ralph Fiennes,0,1993
Oscar,Supporting Actor,In the Line of Fire,/wiki/In_the_Line_of_Fire,John Malkovich,0,1993
Oscar,Supporting Actor,In the Name of the Father,/wiki/In_the_Name_of_the_Father_(film),Pete Postlethwaite,0,1993
Oscar,Supporting Actor,Ed Wood,/wiki/Ed_Wood_(film),Martin Landau,1,1994
Oscar,Supporting Actor,Pulp Fiction,/wiki/Pulp_Fiction,Samuel L. Jackson,0,1994
Oscar,Supporting Actor,Bullets over Broadway,/wiki/Bullets_over_Broadway,Chazz Palminteri,0,1994
Oscar,Supporting Actor,Quiz Show,/wiki/Quiz_Show_(film),Paul Scofield,0,1994
Oscar,Supporting Actor,Forrest Gump,/wiki/Forrest_Gump,Gary Sinise,0,1994
Oscar,Supporting Actor,The Usual Suspects,/wiki/The_Usual_Suspects,Kevin Spacey,1,1995
Oscar,Supporting Actor,Babe,/wiki/Babe_(film),James Cromwell,0,1995
Oscar,Supporting Actor,Apollo 13,/wiki/Apollo_13_(film),Ed Harris,0,1995
Oscar,Supporting Actor,12 Monkeys,/wiki/12_Monkeys,Brad Pitt,0,1995
Oscar,Supporting Actor,Rob Roy,/wiki/Rob_Roy_(1995_film),Tim Roth,0,1995
Oscar,Supporting Actor,Jerry Maguire,/wiki/Jerry_Maguire,Cuba Gooding Jr.,1,1996
Oscar,Supporting Actor,Fargo,/wiki/Fargo_(film),William H. Macy,0,1996
Oscar,Supporting Actor,Shine,/wiki/Shine_(film),Armin Mueller-Stahl,0,1996
Oscar,Supporting Actor,Primal Fear,/wiki/Primal_Fear_(film),Edward Norton,0,1996
Oscar,Supporting Actor,Ghosts of Mississippi,/wiki/Ghosts_of_Mississippi,James Woods,0,1996
Oscar,Supporting Actor,Good Will Hunting,/wiki/Good_Will_Hunting,Robin Williams,1,1997
Oscar,Supporting Actor,Jackie Brown,/wiki/Jackie_Brown,Robert Forster,0,1997
Oscar,Supporting Actor,Amistad,/wiki/Amistad_(film),Anthony Hopkins,0,1997
Oscar,Supporting Actor,As Good as It Gets,/wiki/As_Good_as_It_Gets,Greg Kinnear,0,1997
Oscar,Supporting Actor,Boogie Nights,/wiki/Boogie_Nights,Burt Reynolds,0,1997
Oscar,Supporting Actor,Affliction,/wiki/Affliction_(film),James Coburn,1,1998
Oscar,Supporting Actor,A Civil Action,/wiki/A_Civil_Action_(film),Robert Duvall,0,1998
Oscar,Supporting Actor,The Truman Show,/wiki/The_Truman_Show,Ed Harris,0,1998
Oscar,Supporting Actor,Shakespeare in Love,/wiki/Shakespeare_in_Love,Geoffrey Rush,0,1998
Oscar,Supporting Actor,A Simple Plan,/wiki/A_Simple_Plan_(film),Billy Bob Thornton,0,1998
Oscar,Supporting Actor,The Cider House Rules,/wiki/The_Cider_House_Rules_(film),Michael Caine,1,1999
Oscar,Supporting Actor,Magnolia,/wiki/Magnolia_(film),Tom Cruise,0,1999
Oscar,Supporting Actor,The Green Mile,/wiki/The_Green_Mile_(film),Michael Clarke Duncan,0,1999
Oscar,Supporting Actor,The Talented Mr. Ripley,/wiki/The_Talented_Mr._Ripley_(film),Jude Law,0,1999
Oscar,Supporting Actor,The Sixth Sense,/wiki/The_Sixth_Sense,Haley Joel Osment,0,1999
Oscar,Supporting Actor,Traffic,/wiki/Traffic_(2000_film),Benicio del Toro,1,2000
Oscar,Supporting Actor,The Contender,/wiki/The_Contender_(2000_film),Jeff Bridges,0,2000
Oscar,Supporting Actor,Shadow of the Vampire,/wiki/Shadow_of_the_Vampire,Willem Dafoe,0,2000
Oscar,Supporting Actor,Erin Brockovich,/wiki/Erin_Brockovich_(film),Albert Finney,0,2000
Oscar,Supporting Actor,Gladiator,/wiki/Gladiator_(2000_film),Joaquin Phoenix,0,2000
Oscar,Supporting Actor,Iris,/wiki/Iris_(2001_film),Jim Broadbent,1,2001
Oscar,Supporting Actor,Training Day,/wiki/Training_Day,Ethan Hawke,0,2001
Oscar,Supporting Actor,Sexy Beast,/wiki/Sexy_Beast,Ben Kingsley,0,2001
Oscar,Supporting Actor,The Lord of the Rings: The Fellowship of the Ring,/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring,Ian McKellen,0,2001
Oscar,Supporting Actor,Ali,/wiki/Ali_(film),Jon Voight,0,2001
Oscar,Supporting Actor,Adaptation.,/wiki/Adaptation_(film),Chris Cooper,1,2002
Oscar,Supporting Actor,The Hours,/wiki/The_Hours_(film),Ed Harris,0,2002
Oscar,Supporting Actor,Road to Perdition,/wiki/Road_to_Perdition,Paul Newman,0,2002
Oscar,Supporting Actor,Chicago,/wiki/Chicago_(2002_film),John C. Reilly,0,2002
Oscar,Supporting Actor,Catch Me If You Can,/wiki/Catch_Me_If_You_Can,Christopher Walken,0,2002
Oscar,Supporting Actor,Mystic River,/wiki/Mystic_River_(film),Tim Robbins,1,2003
Oscar,Supporting Actor,The Cooler,/wiki/The_Cooler,Alec Baldwin,0,2003
Oscar,Supporting Actor,21 Grams,/wiki/21_Grams,Benicio del Toro,0,2003
Oscar,Supporting Actor,In America,/wiki/In_America_(film),Djimon Hounsou,0,2003
Oscar,Supporting Actor,The Last Samurai,/wiki/The_Last_Samurai,Ken Watanabe,0,2003
Oscar,Supporting Actor,Million Dollar Baby,/wiki/Million_Dollar_Baby,Morgan Freeman,1,2004
Oscar,Supporting Actor,The Aviator,/wiki/The_Aviator_(2004_film),Alan Alda,0,2004
Oscar,Supporting Actor,Sideways,/wiki/Sideways,Thomas Haden Church,0,2004
Oscar,Supporting Actor,Collateral,/wiki/Collateral_(film),Jamie Foxx,0,2004
Oscar,Supporting Actor,Closer,/wiki/Closer_(2004_film),Clive Owen,0,2004
Oscar,Supporting Actor,Syriana,/wiki/Syriana,George Clooney,1,2005
Oscar,Supporting Actor,Crash,/wiki/Crash_(2004_film),Matt Dillon,0,2005
Oscar,Supporting Actor,Cinderella Man,/wiki/Cinderella_Man,Paul Giamatti,0,2005
Oscar,Supporting Actor,Brokeback Mountain,/wiki/Brokeback_Mountain,Jake Gyllenhaal,0,2005
Oscar,Supporting Actor,A History of Violence,/wiki/A_History_of_Violence,William Hurt,0,2005
Oscar,Supporting Actor,Little Miss Sunshine,/wiki/Little_Miss_Sunshine,Alan Arkin,1,2006
Oscar,Supporting Actor,Little Children,/wiki/Little_Children_(film),Jackie Earle Haley,0,2006
Oscar,Supporting Actor,Blood Diamond,/wiki/Blood_Diamond,Djimon Hounsou,0,2006
Oscar,Supporting Actor,Dreamgirls,/wiki/Dreamgirls_(film),Eddie Murphy,0,2006
Oscar,Supporting Actor,The Departed,/wiki/The_Departed,Mark Wahlberg,0,2006
Oscar,Supporting Actor,No Country for Old Men,/wiki/No_Country_for_Old_Men_(film),Javier Bardem,1,2007
Oscar,Supporting Actor,The Assassination of Jesse James by the Coward Robert Ford,/wiki/The_Assassination_of_Jesse_James_by_the_Coward_Robert_Ford,Casey Affleck,0,2007
Oscar,Supporting Actor,Charlie Wilson's War,/wiki/Charlie_Wilson%27s_War,Philip Seymour Hoffman,0,2007
Oscar,Supporting Actor,Into the Wild,/wiki/Into_the_Wild_(film),Hal Holbrook,0,2007
Oscar,Supporting Actor,Michael Clayton,/wiki/Michael_Clayton_(film),Tom Wilkinson,0,2007
Oscar,Supporting Actor,The Dark Knight,/wiki/The_Dark_Knight_(film),Heath Ledger,1,2008
Oscar,Supporting Actor,Milk,/wiki/Milk_(film),Josh Brolin,0,2008
Oscar,Supporting Actor,Tropic Thunder,/wiki/Tropic_Thunder,Robert Downey Jr.,0,2008
Oscar,Supporting Actor,Doubt,/wiki/Doubt_(2008_film),Philip Seymour Hoffman,0,2008
Oscar,Supporting Actor,Revolutionary Road,/wiki/Revolutionary_Road_(film),Michael Shannon,0,2008
Oscar,Supporting Actor,Inglourious Basterds,/wiki/Inglourious_Basterds,Christoph Waltz,1,2009
Oscar,Supporting Actor,Invictus,/wiki/Invictus_(film),Matt Damon,0,2009
Oscar,Supporting Actor,The Messenger,/wiki/The_Messenger_(2009_film),Woody Harrelson,0,2009
Oscar,Supporting Actor,The Last Station,/wiki/The_Last_Station,Christopher Plummer,0,2009
Oscar,Supporting Actor,The Lovely Bones,/wiki/The_Lovely_Bones_(film),Stanley Tucci,0,2009
Oscar,Supporting Actor,The Fighter,/wiki/The_Fighter,Christian Bale,1,2010
Oscar,Supporting Actor,Winter's Bone,/wiki/Winter%27s_Bone,John Hawkes,0,2010
Oscar,Supporting Actor,The Town,/wiki/The_Town_(2010_film),Jeremy Renner,0,2010
Oscar,Supporting Actor,The Kids Are All Right,/wiki/The_Kids_Are_All_Right_(film),Mark Ruffalo,0,2010
Oscar,Supporting Actor,The King's Speech,/wiki/The_King%27s_Speech,Geoffrey Rush,0,2010
Oscar,Supporting Actor,Beginners,/wiki/Beginners,Christopher Plummer,1,2011
Oscar,Supporting Actor,My Week with Marilyn,/wiki/My_Week_with_Marilyn,Kenneth Branagh,0,2011
Oscar,Supporting Actor,Moneyball,/wiki/Moneyball_(film),Jonah Hill,0,2011
Oscar,Supporting Actor,Warrior,/wiki/Warrior_(2011_film),Nick Nolte,0,2011
Oscar,Supporting Actor,Extremely Loud and Incredibly Close,/wiki/Extremely_Loud_and_Incredibly_Close_(film),Max von Sydow,0,2011
Oscar,Supporting Actor,Django Unchained,/wiki/Django_Unchained,Christoph Waltz,1,2012
Oscar,Supporting Actor,Argo,/wiki/Argo_(2012_film),Alan Arkin,0,2012
Oscar,Supporting Actor,Silver Linings Playbook,/wiki/Silver_Linings_Playbook,Robert De Niro,0,2012
Oscar,Supporting Actor,The Master,/wiki/The_Master_(2012_film),Philip Seymour Hoffman,0,2012
Oscar,Supporting Actor,Lincoln,/wiki/Lincoln_(film),Tommy Lee Jones,0,2012
Oscar,Supporting Actor,Dallas Buyers Club,/wiki/Dallas_Buyers_Club,Jared Leto,1,2013
Oscar,Supporting Actor,Captain Phillips,/wiki/Captain_Phillips_(film),Barkhad Abdi,0,2013
Oscar,Supporting Actor,American Hustle,/wiki/American_Hustle,Bradley Cooper,0,2013
Oscar,Supporting Actor,12 Years a Slave,/wiki/12_Years_a_Slave_(film),Michael Fassbender,0,2013
Oscar,Supporting Actor,The Wolf of Wall Street,/wiki/The_Wolf_of_Wall_Street_(2013_film),Jonah Hill,0,2013
Oscar,Supporting Actor,Whiplash,/wiki/Whiplash_(2014_film),J. K. Simmons,1,2014
Oscar,Supporting Actor,The Judge,/wiki/The_Judge_(2014_film),Robert Duvall,0,2014
Oscar,Supporting Actor,Boyhood,/wiki/Boyhood_(film),Ethan Hawke,0,2014
Oscar,Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance),/wiki/Birdman_(film),Edward Norton,0,2014
Oscar,Supporting Actor,Foxcatcher,/wiki/Foxcatcher,Mark Ruffalo,0,2014
Oscar,Supporting Actor,Bridge of Spies,/wiki/Bridge_of_Spies_(film),Mark Rylance,1,2015
Oscar,Supporting Actor,The Big Short,/wiki/The_Big_Short_(film),Christian Bale,0,2015
Oscar,Supporting Actor,The Revenant,/wiki/The_Revenant_(2015_film),Tom Hardy,0,2015
Oscar,Supporting Actor,Spotlight,/wiki/Spotlight_(film),Mark Ruffalo,0,2015
Oscar,Supporting Actor,Creed,/wiki/Creed_(film),Sylvester Stallone,0,2015
Oscar,Supporting Actor,Moonlight,/wiki/Moonlight_(2016_film),Mahershala Ali,0,2016
Oscar,Supporting Actor,Hell or High Water,/wiki/Hell_or_High_Water_(film),Jeff Bridges,0,2016
Oscar,Supporting Actor,Manchester by the Sea,/wiki/Manchester_by_the_Sea_(film),Lucas Hedges,0,2016
Oscar,Supporting Actor,Lion,/wiki/Lion_(2016_film),Dev Patel,0,2016
Oscar,Supporting Actor,Nocturnal Animals,/wiki/Nocturnal_Animals,Michael Shannon,0,2016
BAFTA,Supporting Actor,The Bofors Gun,/wiki/The_Bofors_Gun,Ian Holm,1,1968
BAFTA,Supporting Actor,The Lion in Winter,/wiki/The_Lion_in_Winter_(1968_film),Anthony Hopkins,0,1968
BAFTA,Supporting Actor,Romeo and Juliet,/wiki/Romeo_and_Juliet_(1968_film),John McEnery,0,1968
BAFTA,Supporting Actor,No Way to Treat a Lady,/wiki/No_Way_to_Treat_a_Lady_(film),George Segal,0,1968
BAFTA,Supporting Actor,Oh! What a Lovely War,/wiki/Oh!_What_a_Lovely_War,Laurence Olivier,1,1969
BAFTA,Supporting Actor,"Goodbye, Columbus","/wiki/Goodbye,_Columbus_(film)",Jack Klugman,0,1969
BAFTA,Supporting Actor,Easy Rider,/wiki/Easy_Rider,Jack Nicholson,0,1969
BAFTA,Supporting Actor,Bullitt,/wiki/Bullitt,Robert Vaughn,0,1969
BAFTA,Supporting Actor,Kes,/wiki/Kes_(film),Colin Welland,1,1970
BAFTA,Supporting Actor,The Railway Children,/wiki/The_Railway_Children_(1970_film),Bernard Cribbins,0,1970
BAFTA,Supporting Actor,Ryan's Daughter,/wiki/Ryan%27s_Daughter,John Mills,0,1970
BAFTA,Supporting Actor,"They Shoot Horses, Don't They?","/wiki/They_Shoot_Horses,_Don%27t_They%3F_(film)",Gig Young,0,1970
BAFTA,Supporting Actor,The Go-Between,/wiki/The_Go-Between_(1971_film),Edward Fox,1,1971
BAFTA,Supporting Actor,The Go-Between,/wiki/The_Go-Between_(1971_film),Michael Gough,0,1971
BAFTA,Supporting Actor,Get Carter,/wiki/Get_Carter,Ian Hendry,0,1971
BAFTA,Supporting Actor,10 Rillington Place,/wiki/10_Rillington_Place,John Hurt,0,1971
BAFTA,Supporting Actor,The Last Picture Show,/wiki/The_Last_Picture_Show,Ben Johnson,1,1972
BAFTA,Supporting Actor,The Boy Friend,/wiki/The_Boy_Friend_(1971_film),Max Adrian,0,1972
BAFTA,Supporting Actor,The Godfather,/wiki/The_Godfather,Robert Duvall,0,1972
BAFTA,Supporting Actor,Lady Caroline Lamb,/wiki/Lady_Caroline_Lamb_(film),Ralph Richardson,0,1972
BAFTA,Supporting Actor,O Lucky Man!,/wiki/O_Lucky_Man!,Arthur Lowe,1,1973
BAFTA,Supporting Actor,The Offence,/wiki/The_Offence,Ian Bannen,0,1973
BAFTA,Supporting Actor,A Doll's House,/wiki/A_Doll%27s_House_(1973_Garland_film),Denholm Elliott,0,1973
BAFTA,Supporting Actor,The Day of the Jackal,/wiki/The_Day_of_the_Jackal_(film),Michael Lonsdale,0,1973
BAFTA,Supporting Actor,Murder on the Orient Express,/wiki/Murder_on_the_Orient_Express_(1974_film),John Gielgud,1,1974
BAFTA,Supporting Actor,Stardust,/wiki/Stardust_(1974_film),Adam Faith,0,1974
BAFTA,Supporting Actor,Chinatown,/wiki/Chinatown_(1974_film),John Huston,0,1974
BAFTA,Supporting Actor,The Last Detail,/wiki/The_Last_Detail,Randy Quaid,0,1974
BAFTA,Supporting Actor,The Towering Inferno,/wiki/The_Towering_Inferno,Fred Astaire,1,1975
BAFTA,Supporting Actor,The Taking of Pelham One Two Three,/wiki/The_Taking_of_Pelham_One_Two_Three_(1974_film),Martin Balsam,0,1975
BAFTA,Supporting Actor,The Day of the Locust,/wiki/The_Day_of_the_Locust_(film),Burgess Meredith,0,1975
BAFTA,Supporting Actor,Shampoo,/wiki/Shampoo_(film),Jack Warden,0,1975
BAFTA,Supporting Actor,One Flew Over the Cuckoo's Nest,/wiki/One_Flew_Over_the_Cuckoo%27s_Nest_(film),Brad Dourif,1,1976
BAFTA,Supporting Actor,All the President's Men,/wiki/All_the_President%27s_Men_(film),Martin Balsam,0,1976
BAFTA,Supporting Actor,The Slipper and the Rose,/wiki/The_Slipper_and_the_Rose,Michael Hordern,0,1976
BAFTA,Supporting Actor,All the President's Men,/wiki/All_the_President%27s_Men_(film),Jason Robards,0,1976
BAFTA,Supporting Actor,A Bridge Too Far,/wiki/A_Bridge_Too_Far_(film),Edward Fox,1,1977
BAFTA,Supporting Actor,Equus,/wiki/Equus_(film),Colin Blakely,0,1977
BAFTA,Supporting Actor,Network,/wiki/Network_(film),Robert Duvall,0,1977
BAFTA,Supporting Actor,The Front,/wiki/The_Front,Zero Mostel,0,1977
BAFTA,Supporting Actor,Midnight Express,/wiki/Midnight_Express_(film),John Hurt,1,1978
BAFTA,Supporting Actor,Superman,/wiki/Superman_(1978_film),Gene Hackman,0,1978
BAFTA,Supporting Actor,Julia,/wiki/Julia_(1977_film),Jason Robards,0,1978
BAFTA,Supporting Actor,Close Encounters of the Third Kind,/wiki/Close_Encounters_of_the_Third_Kind,Franois Truffaut,0,1978
BAFTA,Supporting Actor,Apocalypse Now,/wiki/Apocalypse_Now,Robert Duvall,1,1979
BAFTA,Supporting Actor,Saint Jack,/wiki/Saint_Jack,Denholm Elliott,0,1979
BAFTA,Supporting Actor,Alien,/wiki/Alien_(film),John Hurt,0,1979
BAFTA,Supporting Actor,The Deer Hunter,/wiki/The_Deer_Hunter,Christopher Walken,0,1979
BAFTA,Supporting Actor,Chariots of Fire,/wiki/Chariots_of_Fire,Ian Holm,1,1981
BAFTA,Supporting Actor,Raiders of the Lost Ark,/wiki/Raiders_of_the_Lost_Ark,Denholm Elliott,0,1981
BAFTA,Supporting Actor,Arthur,/wiki/Arthur_(1981_film),John Gielgud,0,1981
BAFTA,Supporting Actor,Chariots of Fire,/wiki/Chariots_of_Fire,Nigel Havers,0,1981
BAFTA,Supporting Actor,Reds,/wiki/Reds_(film),Jack Nicholson,1,1982
BAFTA,Supporting Actor,The Return of the Soldier,/wiki/The_Return_of_the_Soldier,Frank Finlay,0,1982
BAFTA,Supporting Actor,Reginald Dyer,/wiki/Reginald_Dyer,Edward Fox,0,1982
BAFTA,Supporting Actor,Jawaharlal Nehru,/wiki/Jawaharlal_Nehru,Roshan Seth,0,1982
BAFTA,Supporting Actor,Trading Places,/wiki/Trading_Places,Denholm Elliott,1,1983
BAFTA,Supporting Actor,The Honorary Consul,/wiki/The_Honorary_Consul,Bob Hoskins,0,1983
BAFTA,Supporting Actor,Local Hero,/wiki/Local_Hero,Burt Lancaster,0,1983
BAFTA,Supporting Actor,The King of Comedy,/wiki/The_King_of_Comedy_(1983_film),Jerry Lewis,0,1983
BAFTA,Supporting Actor,A Private Function,/wiki/A_Private_Function,Denholm Elliott,1,1984
BAFTA,Supporting Actor,Gorky Park,/wiki/Gorky_Park_(film),Michael Elphick,0,1984
BAFTA,Supporting Actor,Defence of the Realm,/wiki/Defence_of_the_Realm,Denholm Elliott,1,1985
BAFTA,Supporting Actor,A Passage to India,/wiki/A_Passage_to_India_(film),James Fox,0,1985
BAFTA,Supporting Actor,Plenty,/wiki/Plenty_(film),John Gielgud,0,1985
BAFTA,Supporting Actor,My Beautiful Laundrette,/wiki/My_Beautiful_Laundrette,Saeed Jaffrey,0,1985
BAFTA,Supporting Actor,The Mission,/wiki/The_Mission_(1986_film),Ray McAnally,1,1986
BAFTA,Supporting Actor,Out of Africa,/wiki/Out_of_Africa_(film),Klaus Maria Brandauer,0,1986
BAFTA,Supporting Actor,Jean de Florette,/wiki/Jean_de_Florette,Daniel Auteuil,1,1987
BAFTA,Supporting Actor,Hope and Glory,/wiki/Hope_and_Glory_(film),Ian Bannen,0,1987
BAFTA,Supporting Actor,The Untouchables,/wiki/The_Untouchables_(film),Sean Connery,0,1987
BAFTA,Supporting Actor,Cry Freedom,/wiki/Cry_Freedom,John Thaw,0,1987
BAFTA,Supporting Actor,A Fish Called Wanda,/wiki/A_Fish_Called_Wanda,Michael Palin,1,1988
BAFTA,Supporting Actor,White Mischief,/wiki/White_Mischief_(film),Joss Ackland,0,1988
BAFTA,Supporting Actor,The Last Emperor,/wiki/The_Last_Emperor,Peter O'Toole,0,1988
BAFTA,Supporting Actor,A World Apart,/wiki/A_World_Apart_(film),David Suchet,0,1988
BAFTA,Supporting Actor,My Left Foot,/wiki/My_Left_Foot,Ray McAnally,1,1989
BAFTA,Supporting Actor,A Dry White Season,/wiki/A_Dry_White_Season,Marlon Brando,0,1989
BAFTA,Supporting Actor,Indiana Jones and the Last Crusade,/wiki/Indiana_Jones_and_the_Last_Crusade,Sean Connery,0,1989
BAFTA,Supporting Actor,Batman,/wiki/Batman_(1989_film),Jack Nicholson,0,1989
BAFTA,Supporting Actor,Cinema Paradiso (Nuovo cinema Paradiso),/wiki/Cinema_Paradiso,Salvatore Cascio,1,1990
BAFTA,Supporting Actor,Crimes and Misdemeanors,/wiki/Crimes_and_Misdemeanors,Alan Alda,0,1990
BAFTA,Supporting Actor,The Field,/wiki/The_Field_(film),John Hurt,0,1990
BAFTA,Supporting Actor,Dick Tracy,/wiki/Dick_Tracy_(1990_film),Al Pacino,0,1990
BAFTA,Supporting Actor,Robin Hood: Prince of Thieves,/wiki/Robin_Hood:_Prince_of_Thieves,Alan Rickman,1,1991
BAFTA,Supporting Actor,Hamlet,/wiki/Hamlet_(1990_film),Alan Bates,0,1991
BAFTA,Supporting Actor,Dead Again,/wiki/Dead_Again,Derek Jacobi,0,1991
BAFTA,Supporting Actor,The Commitments,/wiki/The_Commitments_(film),Andrew Strong,0,1991
BAFTA,Supporting Actor,Unforgiven,/wiki/Unforgiven,Gene Hackman,1,1992
BAFTA,Supporting Actor,The Crying Game,/wiki/The_Crying_Game,Jaye Davidson,0,1992
BAFTA,Supporting Actor,JFK,/wiki/JFK_(film),Tommy Lee Jones,0,1992
BAFTA,Supporting Actor,Howards End,/wiki/Howards_End_(film),Samuel West,0,1992
BAFTA,Supporting Actor,Schindler's List,/wiki/Schindler%27s_List,Ralph Fiennes,1,1993
BAFTA,Supporting Actor,In the Line of Fire,/wiki/In_the_Line_of_Fire,John Malkovich,0,1993
