category,name,winner,award,href,year,film
Actor,Leonardo DiCaprio,0,BAFTA,/wiki/The_Aviator_(2004_film),2004,The Aviator
Actor,Gael Garca Bernal,0,BAFTA,/wiki/The_Motorcycle_Diaries_(film),2004,The Motorcycle Diaries (Diarios de motocicleta)
Actor,Philip Seymour Hoffman,1,BAFTA,/wiki/Capote_(film),2005,Capote
Actor,Ralph Fiennes,0,BAFTA,/wiki/The_Constant_Gardener_(film),2005,The Constant Gardener
Actor,Heath Ledger,0,BAFTA,/wiki/Brokeback_Mountain,2005,Brokeback Mountain
Actor,Joaquin Phoenix,0,BAFTA,/wiki/Walk_the_Line,2005,Walk the Line
Actor,David Strathairn,0,BAFTA,"/wiki/Good_Night,_and_Good_Luck",2005,"Good Night, and Good Luck"
Actor,Forest Whitaker,1,BAFTA,/wiki/The_Last_King_of_Scotland_(film),2006,The Last King of Scotland
Actor,Daniel Craig,0,BAFTA,/wiki/Casino_Royale_(2006_film),2006,Casino Royale
Actor,Leonardo DiCaprio,0,BAFTA,/wiki/The_Departed,2006,The Departed
Actor,Richard Griffiths,0,BAFTA,/wiki/The_History_Boys_(film),2006,The History Boys
Actor,Peter O'Toole,0,BAFTA,/wiki/Venus_(film),2006,Venus
Actor,Daniel Day-Lewis,1,BAFTA,/wiki/There_Will_Be_Blood,2007,There Will Be Blood
Actor,George Clooney,0,BAFTA,/wiki/Michael_Clayton_(film),2007,Michael Clayton
Actor,James McAvoy,0,BAFTA,/wiki/Atonement_(film),2007,Atonement
Actor,Viggo Mortensen,0,BAFTA,/wiki/Eastern_Promises,2007,Eastern Promises
Actor,Ulrich Mhe,0,BAFTA,/wiki/The_Lives_of_Others,2007,The Lives of Others (Das Leben der Anderen)
Actor,Mickey Rourke,1,BAFTA,/wiki/The_Wrestler_(2008_film),2008,The Wrestler
Actor,Frank Langella,0,BAFTA,/wiki/Frost/Nixon_(film),2008,Frost/Nixon
Actor,Dev Patel,0,BAFTA,/wiki/Slumdog_Millionaire,2008,Slumdog Millionaire
Actor,Sean Penn,0,BAFTA,/wiki/Milk_(film),2008,Milk
Actor,Brad Pitt,0,BAFTA,/wiki/The_Curious_Case_of_Benjamin_Button_(film),2008,The Curious Case of Benjamin Button
Actor,Colin Firth,1,BAFTA,/wiki/A_Single_Man,2009,A Single Man
Actor,Jeff Bridges,0,BAFTA,/wiki/Crazy_Heart,2009,Crazy Heart
Actor,George Clooney,0,BAFTA,/wiki/Up_in_the_Air_(2009_film),2009,Up in the Air
Actor,Jeremy Renner,0,BAFTA,/wiki/The_Hurt_Locker,2009,The Hurt Locker
Actor,Andy Serkis,0,BAFTA,/wiki/Sex_%26_Drugs_%26_Rock_%26_Roll_(film),2009,Sex & Drugs & Rock & Roll
Actor,Colin Firth,1,BAFTA,/wiki/The_King%27s_Speech,2010,The King's Speech
Actor,Javier Bardem,0,BAFTA,/wiki/Biutiful,2010,Biutiful
Actor,Jeff Bridges,0,BAFTA,/wiki/True_Grit_(2010_film),2010,True Grit
Actor,Jesse Eisenberg,0,BAFTA,/wiki/The_Social_Network,2010,The Social Network
Actor,James Franco,0,BAFTA,/wiki/127_Hours,2010,127 Hours
Actor,Jean Dujardin,1,BAFTA,/wiki/The_Artist_(film),2011,The Artist
Actor,George Clooney,0,BAFTA,/wiki/The_Descendants,2011,The Descendants
Actor,Michael Fassbender,0,BAFTA,/wiki/Shame_(2011_film),2011,Shame
Actor,Gary Oldman,0,BAFTA,/wiki/Tinker_Tailor_Soldier_Spy_(film),2011,Tinker Tailor Soldier Spy
Actor,Brad Pitt,0,BAFTA,/wiki/Moneyball_(film),2011,Moneyball
Actor,Daniel Day-Lewis,1,BAFTA,/wiki/Lincoln_(film),2012,Lincoln
Actor,Ben Affleck,0,BAFTA,/wiki/Argo_(2012_film),2012,Argo
Actor,Bradley Cooper,0,BAFTA,/wiki/Silver_Linings_Playbook,2012,Silver Linings Playbook
Actor,Hugh Jackman,0,BAFTA,/wiki/Les_Mis%C3%A9rables_(2012_film),2012,Les Misrables
Actor,Joaquin Phoenix,0,BAFTA,/wiki/The_Master_(2012_film),2012,The Master
Actor,Chiwetel Ejiofor,1,BAFTA,/wiki/12_Years_a_Slave_(film),2013,12 Years a Slave
Actor,Christian Bale,0,BAFTA,/wiki/American_Hustle,2013,American Hustle
Actor,Bruce Dern,0,BAFTA,/wiki/Nebraska_(film),2013,Nebraska
Actor,Leonardo DiCaprio,0,BAFTA,/wiki/The_Wolf_of_Wall_Street_(2013_film),2013,The Wolf of Wall Street
Actor,Tom Hanks,0,BAFTA,/wiki/Captain_Phillips_(film),2013,Captain Phillips
Actor,Eddie Redmayne,1,BAFTA,/wiki/The_Theory_of_Everything_(2014_film),2014,The Theory of Everything
Actor,Benedict Cumberbatch,0,BAFTA,/wiki/The_Imitation_Game,2014,The Imitation Game
Actor,Ralph Fiennes,0,BAFTA,/wiki/The_Grand_Budapest_Hotel,2014,The Grand Budapest Hotel
Actor,Jake Gyllenhaal,0,BAFTA,/wiki/Nightcrawler_(film),2014,Nightcrawler
Actor,Michael Keaton,0,BAFTA,/wiki/Birdman_(film),2014,Birdman
Actor,Leonardo DiCaprio,1,BAFTA,/wiki/The_Revenant_(2015_film),2015,The Revenant
Actor,Bryan Cranston,0,BAFTA,/wiki/Trumbo_(2015_film),2015,Trumbo
Actor,Matt Damon,0,BAFTA,/wiki/The_Martian_(film),2015,The Martian
Actor,Michael Fassbender,0,BAFTA,/wiki/Steve_Jobs_(film),2015,Steve Jobs
Actor,Eddie Redmayne,0,BAFTA,/wiki/The_Danish_Girl_(film),2015,The Danish Girl
Actor,Casey Affleck,1,BAFTA,/wiki/Manchester_by_the_Sea_(film),2016,Manchester by the Sea
Actor,Andrew Garfield,0,BAFTA,/wiki/Hacksaw_Ridge,2016,Hacksaw Ridge
Actor,Ryan Gosling,0,BAFTA,/wiki/La_La_Land_(film),2016,La La Land
Actor,Jake Gyllenhaal,0,BAFTA,/wiki/Nocturnal_Animals,2016,Nocturnal Animals
Actor,Viggo Mortensen,0,BAFTA,/wiki/Captain_Fantastic_(film),2016,Captain Fantastic
Supporting Actor,Ian Holm,1,BAFTA,/wiki/The_Bofors_Gun,1968,The Bofors Gun
Supporting Actor,Anthony Hopkins,0,BAFTA,/wiki/The_Lion_in_Winter_(1968_film),1968,The Lion in Winter
Supporting Actor,John McEnery,0,BAFTA,/wiki/Romeo_and_Juliet_(1968_film),1968,Romeo and Juliet
Supporting Actor,George Segal,0,BAFTA,/wiki/No_Way_to_Treat_a_Lady_(film),1968,No Way to Treat a Lady
Supporting Actor,Laurence Olivier,1,BAFTA,/wiki/Oh!_What_a_Lovely_War,1969,Oh! What a Lovely War
Supporting Actor,Jack Klugman,0,BAFTA,"/wiki/Goodbye,_Columbus_(film)",1969,"Goodbye, Columbus"
Supporting Actor,Jack Nicholson,0,BAFTA,/wiki/Easy_Rider,1969,Easy Rider
Supporting Actor,Robert Vaughn,0,BAFTA,/wiki/Bullitt,1969,Bullitt
Supporting Actor,Colin Welland,1,BAFTA,/wiki/Kes_(film),1970,Kes
Supporting Actor,Bernard Cribbins,0,BAFTA,/wiki/The_Railway_Children_(1970_film),1970,The Railway Children
Supporting Actor,John Mills,0,BAFTA,/wiki/Ryan%27s_Daughter,1970,Ryan's Daughter
Supporting Actor,Gig Young,0,BAFTA,"/wiki/They_Shoot_Horses,_Don%27t_They%3F_(film)",1970,"They Shoot Horses, Don't They?"
Supporting Actor,Edward Fox,1,BAFTA,/wiki/The_Go-Between_(1971_film),1971,The Go-Between
Supporting Actor,Michael Gough,0,BAFTA,/wiki/The_Go-Between_(1971_film),1971,The Go-Between
Supporting Actor,Ian Hendry,0,BAFTA,/wiki/Get_Carter,1971,Get Carter
Supporting Actor,John Hurt,0,BAFTA,/wiki/10_Rillington_Place,1971,10 Rillington Place
Supporting Actor,Ben Johnson,1,BAFTA,/wiki/The_Last_Picture_Show,1972,The Last Picture Show
Supporting Actor,Max Adrian,0,BAFTA,/wiki/The_Boy_Friend_(1971_film),1972,The Boy Friend
Supporting Actor,Robert Duvall,0,BAFTA,/wiki/The_Godfather,1972,The Godfather
Supporting Actor,Ralph Richardson,0,BAFTA,/wiki/Lady_Caroline_Lamb_(film),1972,Lady Caroline Lamb
Supporting Actor,Arthur Lowe,1,BAFTA,/wiki/O_Lucky_Man!,1973,O Lucky Man!
Supporting Actor,Ian Bannen,0,BAFTA,/wiki/The_Offence,1973,The Offence
Supporting Actor,Denholm Elliott,0,BAFTA,/wiki/A_Doll%27s_House_(1973_Garland_film),1973,A Doll's House
Supporting Actor,Michael Lonsdale,0,BAFTA,/wiki/The_Day_of_the_Jackal_(film),1973,The Day of the Jackal
Supporting Actor,John Gielgud,1,BAFTA,/wiki/Murder_on_the_Orient_Express_(1974_film),1974,Murder on the Orient Express
Supporting Actor,Adam Faith,0,BAFTA,/wiki/Stardust_(1974_film),1974,Stardust
Supporting Actor,John Huston,0,BAFTA,/wiki/Chinatown_(1974_film),1974,Chinatown
Supporting Actor,Randy Quaid,0,BAFTA,/wiki/The_Last_Detail,1974,The Last Detail
Supporting Actor,Fred Astaire,1,BAFTA,/wiki/The_Towering_Inferno,1975,The Towering Inferno
Supporting Actor,Martin Balsam,0,BAFTA,/wiki/The_Taking_of_Pelham_One_Two_Three_(1974_film),1975,The Taking of Pelham One Two Three
Supporting Actor,Burgess Meredith,0,BAFTA,/wiki/The_Day_of_the_Locust_(film),1975,The Day of the Locust
Supporting Actor,Jack Warden,0,BAFTA,/wiki/Shampoo_(film),1975,Shampoo
Supporting Actor,Brad Dourif,1,BAFTA,/wiki/One_Flew_Over_the_Cuckoo%27s_Nest_(film),1976,One Flew Over the Cuckoo's Nest
Supporting Actor,Martin Balsam,0,BAFTA,/wiki/All_the_President%27s_Men_(film),1976,All the President's Men
Supporting Actor,Michael Hordern,0,BAFTA,/wiki/The_Slipper_and_the_Rose,1976,The Slipper and the Rose
Supporting Actor,Jason Robards,0,BAFTA,/wiki/All_the_President%27s_Men_(film),1976,All the President's Men
Supporting Actor,Edward Fox,1,BAFTA,/wiki/A_Bridge_Too_Far_(film),1977,A Bridge Too Far
Supporting Actor,Colin Blakely,0,BAFTA,/wiki/Equus_(film),1977,Equus
Supporting Actor,Robert Duvall,0,BAFTA,/wiki/Network_(film),1977,Network
Supporting Actor,Zero Mostel,0,BAFTA,/wiki/The_Front,1977,The Front
Supporting Actor,John Hurt,1,BAFTA,/wiki/Midnight_Express_(film),1978,Midnight Express
Supporting Actor,Gene Hackman,0,BAFTA,/wiki/Superman_(1978_film),1978,Superman
Supporting Actor,Jason Robards,0,BAFTA,/wiki/Julia_(1977_film),1978,Julia
Supporting Actor,Franois Truffaut,0,BAFTA,/wiki/Close_Encounters_of_the_Third_Kind,1978,Close Encounters of the Third Kind
Supporting Actor,Robert Duvall,1,BAFTA,/wiki/Apocalypse_Now,1979,Apocalypse Now
Supporting Actor,Denholm Elliott,0,BAFTA,/wiki/Saint_Jack,1979,Saint Jack
Supporting Actor,John Hurt,0,BAFTA,/wiki/Alien_(film),1979,Alien
Supporting Actor,Christopher Walken,0,BAFTA,/wiki/The_Deer_Hunter,1979,The Deer Hunter
Supporting Actor,Ian Holm,1,BAFTA,/wiki/Chariots_of_Fire,1981,Chariots of Fire
Supporting Actor,Denholm Elliott,0,BAFTA,/wiki/Raiders_of_the_Lost_Ark,1981,Raiders of the Lost Ark
Supporting Actor,John Gielgud,0,BAFTA,/wiki/Arthur_(1981_film),1981,Arthur
Supporting Actor,Nigel Havers,0,BAFTA,/wiki/Chariots_of_Fire,1981,Chariots of Fire
Supporting Actor,Jack Nicholson,1,BAFTA,/wiki/Reds_(film),1982,Reds
Supporting Actor,Frank Finlay,0,BAFTA,/wiki/The_Return_of_the_Soldier,1982,The Return of the Soldier
Supporting Actor,Edward Fox,0,BAFTA,/wiki/Reginald_Dyer,1982,Reginald Dyer
Supporting Actor,Roshan Seth,0,BAFTA,/wiki/Jawaharlal_Nehru,1982,Jawaharlal Nehru
Supporting Actor,Denholm Elliott,1,BAFTA,/wiki/Trading_Places,1983,Trading Places
Supporting Actor,Bob Hoskins,0,BAFTA,/wiki/The_Honorary_Consul,1983,The Honorary Consul
Supporting Actor,Burt Lancaster,0,BAFTA,/wiki/Local_Hero,1983,Local Hero
Supporting Actor,Jerry Lewis,0,BAFTA,/wiki/The_King_of_Comedy_(1983_film),1983,The King of Comedy
Supporting Actor,Denholm Elliott,1,BAFTA,/wiki/A_Private_Function,1984,A Private Function
Supporting Actor,Michael Elphick,0,BAFTA,/wiki/Gorky_Park_(film),1984,Gorky Park
Supporting Actor,Denholm Elliott,1,BAFTA,/wiki/Defence_of_the_Realm,1985,Defence of the Realm
Supporting Actor,James Fox,0,BAFTA,/wiki/A_Passage_to_India_(film),1985,A Passage to India
Supporting Actor,John Gielgud,0,BAFTA,/wiki/Plenty_(film),1985,Plenty
Supporting Actor,Saeed Jaffrey,0,BAFTA,/wiki/My_Beautiful_Laundrette,1985,My Beautiful Laundrette
Supporting Actor,Ray McAnally,1,BAFTA,/wiki/The_Mission_(1986_film),1986,The Mission
Supporting Actor,Klaus Maria Brandauer,0,BAFTA,/wiki/Out_of_Africa_(film),1986,Out of Africa
Supporting Actor,Daniel Auteuil,1,BAFTA,/wiki/Jean_de_Florette,1987,Jean de Florette
Supporting Actor,Ian Bannen,0,BAFTA,/wiki/Hope_and_Glory_(film),1987,Hope and Glory
Supporting Actor,Sean Connery,0,BAFTA,/wiki/The_Untouchables_(film),1987,The Untouchables
Supporting Actor,John Thaw,0,BAFTA,/wiki/Cry_Freedom,1987,Cry Freedom
Supporting Actor,Michael Palin,1,BAFTA,/wiki/A_Fish_Called_Wanda,1988,A Fish Called Wanda
Supporting Actor,Joss Ackland,0,BAFTA,/wiki/White_Mischief_(film),1988,White Mischief
Supporting Actor,Peter O'Toole,0,BAFTA,/wiki/The_Last_Emperor,1988,The Last Emperor
Supporting Actor,David Suchet,0,BAFTA,/wiki/A_World_Apart_(film),1988,A World Apart
Supporting Actor,Ray McAnally,1,BAFTA,/wiki/My_Left_Foot,1989,My Left Foot
Supporting Actor,Marlon Brando,0,BAFTA,/wiki/A_Dry_White_Season,1989,A Dry White Season
Supporting Actor,Sean Connery,0,BAFTA,/wiki/Indiana_Jones_and_the_Last_Crusade,1989,Indiana Jones and the Last Crusade
Supporting Actor,Jack Nicholson,0,BAFTA,/wiki/Batman_(1989_film),1989,Batman
Supporting Actor,Salvatore Cascio,1,BAFTA,/wiki/Cinema_Paradiso,1990,Cinema Paradiso (Nuovo cinema Paradiso)
Supporting Actor,Alan Alda,0,BAFTA,/wiki/Crimes_and_Misdemeanors,1990,Crimes and Misdemeanors
Supporting Actor,John Hurt,0,BAFTA,/wiki/The_Field_(film),1990,The Field
Supporting Actor,Al Pacino,0,BAFTA,/wiki/Dick_Tracy_(1990_film),1990,Dick Tracy
Supporting Actor,Alan Rickman,1,BAFTA,/wiki/Robin_Hood:_Prince_of_Thieves,1991,Robin Hood: Prince of Thieves
Supporting Actor,Alan Bates,0,BAFTA,/wiki/Hamlet_(1990_film),1991,Hamlet
Supporting Actor,Derek Jacobi,0,BAFTA,/wiki/Dead_Again,1991,Dead Again
Supporting Actor,Andrew Strong,0,BAFTA,/wiki/The_Commitments_(film),1991,The Commitments
Supporting Actor,Gene Hackman,1,BAFTA,/wiki/Unforgiven,1992,Unforgiven
Supporting Actor,Jaye Davidson,0,BAFTA,/wiki/The_Crying_Game,1992,The Crying Game
Supporting Actor,Tommy Lee Jones,0,BAFTA,/wiki/JFK_(film),1992,JFK
Supporting Actor,Samuel West,0,BAFTA,/wiki/Howards_End_(film),1992,Howards End
Supporting Actor,Ralph Fiennes,1,BAFTA,/wiki/Schindler%27s_List,1993,Schindler's List
Supporting Actor,John Malkovich,0,BAFTA,/wiki/In_the_Line_of_Fire,1993,In the Line of Fire
Supporting Actor,Tommy Lee Jones,0,BAFTA,/wiki/The_Fugitive_(1993_film),1993,The Fugitive
Supporting Actor,Samuel L. Jackson,1,BAFTA,/wiki/Pulp_Fiction,1994,Pulp Fiction
Supporting Actor,Paul Scofield,0,BAFTA,/wiki/Quiz_Show_(film),1994,Quiz Show
Supporting Actor,Tim Roth,1,BAFTA,/wiki/Rob_Roy_(1995_film),1995,Rob Roy
Supporting Actor,Ian Holm,0,BAFTA,/wiki/The_Madness_of_King_George,1995,The Madness of King George
Supporting Actor,Martin Landau,0,BAFTA,/wiki/Ed_Wood_(film),1995,Ed Wood
Supporting Actor,Alan Rickman,0,BAFTA,/wiki/Sense_and_Sensibility_(film),1995,Sense and Sensibility
Supporting Actor,Paul Scofield,1,BAFTA,/wiki/The_Crucible_(1996_film),1996,The Crucible
Supporting Actor,John Gielgud,0,BAFTA,/wiki/Shine_(film),1996,Shine
Supporting Actor,Edward Norton,0,BAFTA,/wiki/Primal_Fear_(film),1996,Primal Fear
Supporting Actor,Alan Rickman,0,BAFTA,/wiki/Michael_Collins_(film),1996,Michael Collins
Supporting Actor,Tom Wilkinson,1,BAFTA,/wiki/The_Full_Monty,1997,The Full Monty
Supporting Actor,Mark Addy,0,BAFTA,/wiki/The_Full_Monty,1997,The Full Monty
Supporting Actor,Rupert Everett,0,BAFTA,/wiki/My_Best_Friend%27s_Wedding,1997,My Best Friend's Wedding
Supporting Actor,Burt Reynolds,0,BAFTA,/wiki/Boogie_Nights,1997,Boogie Nights
Supporting Actor,Geoffrey Rush,1,BAFTA,/wiki/Elizabeth_(film),1998,Elizabeth
Supporting Actor,Ed Harris,0,BAFTA,/wiki/The_Truman_Show,1998,The Truman Show
Supporting Actor,Geoffrey Rush,0,BAFTA,/wiki/Philip_Henslowe,1998,Philip Henslowe
Supporting Actor,Jude Law,1,BAFTA,/wiki/The_Talented_Mr._Ripley,1999,The Talented Mr. Ripley
Supporting Actor,Wes Bentley,0,BAFTA,/wiki/American_Beauty_(1999_film),1999,American Beauty
Supporting Actor,Michael Caine,0,BAFTA,/wiki/The_Cider_House_Rules_(film),1999,The Cider House Rules
Supporting Actor,Rhys Ifans,0,BAFTA,/wiki/Notting_Hill_(film),1999,Notting Hill
Supporting Actor,Timothy Spall,0,BAFTA,/wiki/Topsy-Turvy,1999,Topsy-Turvy
Supporting Actor,Benicio del Toro,1,BAFTA,/wiki/Traffic_(2000_film),2000,Traffic
Supporting Actor,Albert Finney,0,BAFTA,/wiki/Erin_Brockovich_(film),2000,Erin Brockovich
Supporting Actor,Gary Lewis,0,BAFTA,/wiki/Billy_Elliot,2000,Billy Elliot
Supporting Actor,Joaquin Phoenix,0,BAFTA,/wiki/Commodus,2000,Commodus
Supporting Actor,Jim Broadbent,1,BAFTA,/wiki/Moulin_Rouge!,2001,Moulin Rouge!
Supporting Actor,Hugh Bonneville,0,BAFTA,/wiki/Iris_(2001_film),2001,Iris
Supporting Actor,Robbie Coltrane,0,BAFTA,/wiki/Harry_Potter_and_the_Philosopher%27s_Stone_(film),2001,Harry Potter and the Philosopher's Stone
Supporting Actor,Colin Firth,0,BAFTA,/wiki/Bridget_Jones%27s_Diary_(film),2001,Bridget Jones's Diary
Supporting Actor,Eddie Murphy,0,BAFTA,/wiki/Shrek,2001,Shrek
Supporting Actor,Christopher Walken,1,BAFTA,/wiki/Catch_Me_If_You_Can,2002,Catch Me If You Can
Supporting Actor,Chris Cooper,0,BAFTA,/wiki/Adaptation_(film),2002,Adaptation
Supporting Actor,Ed Harris,0,BAFTA,/wiki/The_Hours_(film),2002,The Hours
Supporting Actor,Alfred Molina,0,BAFTA,/wiki/Frida,2002,Frida
Supporting Actor,Paul Newman,0,BAFTA,/wiki/Road_to_Perdition,2002,Road to Perdition
Supporting Actor,Bill Nighy,1,BAFTA,/wiki/Love_Actually,2003,Love Actually
Supporting Actor,Paul Bettany,0,BAFTA,/wiki/Master_and_Commander:_The_Far_Side_of_the_World,2003,Master and Commander: The Far Side of the World
Supporting Actor,Albert Finney,0,BAFTA,/wiki/Big_Fish,2003,Big Fish
Supporting Actor,Ian McKellen,0,BAFTA,/wiki/The_Lord_of_the_Rings:_The_Return_of_the_King,2003,The Lord of the Rings: The Return of the King
Supporting Actor,Tim Robbins,0,BAFTA,/wiki/Mystic_River_(film),2003,Mystic River
Supporting Actor,Clive Owen,1,BAFTA,/wiki/Closer_(2004_film),2004,Closer
Supporting Actor,Alan Alda,0,BAFTA,/wiki/The_Aviator_(2004_film),2004,The Aviator
Supporting Actor,Phil Davis,0,BAFTA,/wiki/Vera_Drake,2004,Vera Drake
Supporting Actor,Jamie Foxx,0,BAFTA,/wiki/Collateral_(film),2004,Collateral
Supporting Actor,Rodrigo de la Serna,0,BAFTA,/wiki/The_Motorcycle_Diaries_(film),2004,The Motorcycle Diaries (Diarios de motocicleta)
Supporting Actor,Jake Gyllenhaal,1,BAFTA,/wiki/Brokeback_Mountain,2005,Brokeback Mountain
Supporting Actor,Don Cheadle,0,BAFTA,/wiki/Crash_(2004_film),2005,Crash
Supporting Actor,"Good Night, and Good Luck",0,BAFTA,/wiki/Fred_W._Friendly,2005,Fred W. Friendly
Supporting Actor,Matt Dillon,0,BAFTA,/wiki/Crash_(2004_film),2005,Crash
Supporting Actor,Alan Arkin,1,BAFTA,/wiki/Little_Miss_Sunshine,2006,Little Miss Sunshine
Supporting Actor,James McAvoy,0,BAFTA,/wiki/The_Last_King_of_Scotland_(film),2006,The Last King of Scotland
Supporting Actor,Jack Nicholson,0,BAFTA,/wiki/The_Departed,2006,The Departed
Supporting Actor,Leslie Phillips,0,BAFTA,/wiki/Venus_(film),2006,Venus
Supporting Actor,Michael Sheen,0,BAFTA,/wiki/The_Queen_(film),2006,The Queen
Supporting Actor,Javier Bardem,1,BAFTA,/wiki/No_Country_for_Old_Men_(film),2007,No Country for Old Men
Supporting Actor,Paul Dano,0,BAFTA,/wiki/There_Will_Be_Blood,2007,There Will Be Blood
Supporting Actor,Philip Seymour Hoffman,0,BAFTA,/wiki/Charlie_Wilson%27s_War,2007,Charlie Wilson's War
Supporting Actor,Tommy Lee Jones,0,BAFTA,/wiki/No_Country_for_Old_Men_(film),2007,No Country for Old Men
Supporting Actor,Tom Wilkinson,0,BAFTA,/wiki/Michael_Clayton_(film),2007,Michael Clayton
Supporting Actor,Heath Ledger,1,BAFTA,/wiki/The_Dark_Knight_(film),2008,The Dark Knight
Supporting Actor,Robert Downey Jr.,0,BAFTA,/wiki/Tropic_Thunder,2008,Tropic Thunder
Supporting Actor,Brendan Gleeson,0,BAFTA,/wiki/In_Bruges,2008,In Bruges
Supporting Actor,Philip Seymour Hoffman,0,BAFTA,/wiki/Doubt_(2008_film),2008,Doubt
Supporting Actor,Brad Pitt,0,BAFTA,/wiki/Burn_After_Reading,2008,Burn After Reading
Supporting Actor,Christoph Waltz,1,BAFTA,/wiki/Inglourious_Basterds,2009,Inglourious Basterds
Supporting Actor,Alec Baldwin,0,BAFTA,/wiki/It%27s_Complicated_(film),2009,It's Complicated
Supporting Actor,Christian McKay,0,BAFTA,/wiki/Me_and_Orson_Welles,2009,Me and Orson Welles
Supporting Actor,Alfred Molina,0,BAFTA,/wiki/An_Education,2009,An Education
Supporting Actor,Stanley Tucci,0,BAFTA,/wiki/The_Lovely_Bones_(film),2009,The Lovely Bones
Supporting Actor,Geoffrey Rush,1,BAFTA,/wiki/The_King%27s_Speech,2010,The King's Speech
Supporting Actor,Christian Bale,0,BAFTA,/wiki/The_Fighter,2010,The Fighter
Supporting Actor,Andrew Garfield,0,BAFTA,/wiki/The_Social_Network,2010,The Social Network
Supporting Actor,Pete Postlethwaite,0,BAFTA,/wiki/The_Town_(2010_film),2010,The Town
Supporting Actor,Mark Ruffalo,0,BAFTA,/wiki/The_Kids_Are_All_Right_(film),2010,The Kids Are All Right
Supporting Actor,Christopher Plummer,1,BAFTA,/wiki/Beginners,2011,Beginners
Supporting Actor,Jim Broadbent,0,BAFTA,/wiki/The_Iron_Lady_(film),2011,The Iron Lady
Supporting Actor,Kenneth Branagh,0,BAFTA,/wiki/My_Week_with_Marilyn,2011,My Week with Marilyn
Supporting Actor,Jonah Hill,0,BAFTA,/wiki/Moneyball_(film),2011,Moneyball
Supporting Actor,Philip Seymour Hoffman,0,BAFTA,/wiki/The_Ides_of_March_(film),2011,The Ides of March
Supporting Actor,Christoph Waltz,1,BAFTA,/wiki/Django_Unchained,2012,Django Unchained
Supporting Actor,Alan Arkin,0,BAFTA,/wiki/Argo_(2012_film),2012,Argo
Supporting Actor,Javier Bardem,0,BAFTA,/wiki/Skyfall,2012,Skyfall
Supporting Actor,Philip Seymour Hoffman,0,BAFTA,/wiki/The_Master_(2012_film),2012,The Master
Supporting Actor,Tommy Lee Jones,0,BAFTA,/wiki/Lincoln_(film),2012,Lincoln
Supporting Actor,Barkhad Abdi,1,BAFTA,/wiki/Captain_Phillips_(film),2013,Captain Phillips
Supporting Actor,Daniel Brhl,0,BAFTA,/wiki/Rush_(2013_film),2013,Rush
Supporting Actor,Bradley Cooper,0,BAFTA,/wiki/American_Hustle,2013,American Hustle
Supporting Actor,Matt Damon,0,BAFTA,/wiki/Behind_the_Candelabra,2013,Behind the Candelabra
Supporting Actor,Michael Fassbender,0,BAFTA,/wiki/12_Years_a_Slave_(film),2013,12 Years a Slave
Supporting Actor,J. K. Simmons,1,BAFTA,/wiki/Whiplash_(2014_film),2014,Whiplash
Supporting Actor,Steve Carell,0,BAFTA,/wiki/Foxcatcher,2014,Foxcatcher
Supporting Actor,Ethan Hawke,0,BAFTA,/wiki/Boyhood_(film),2014,Boyhood
Supporting Actor,Edward Norton,0,BAFTA,/wiki/Birdman_(film),2014,Birdman
Supporting Actor,Mark Ruffalo,0,BAFTA,/wiki/Foxcatcher,2014,Foxcatcher
Supporting Actor,Mark Rylance,1,BAFTA,/wiki/Bridge_of_Spies_(film),2015,Bridge of Spies
Supporting Actor,Christian Bale,0,BAFTA,/wiki/The_Big_Short_(film),2015,The Big Short
Supporting Actor,Benicio del Toro,0,BAFTA,/wiki/Sicario_(2015_film),2015,Sicario
Supporting Actor,Idris Elba,0,BAFTA,/wiki/Beasts_of_No_Nation_(film),2015,Beasts of No Nation
Supporting Actor,Mark Ruffalo,0,BAFTA,/wiki/Spotlight_(film),2015,Spotlight
Supporting Actor,Dev Patel,1,BAFTA,/wiki/Lion_(2016_film),2016,Lion
Supporting Actor,Mahershala Ali,0,BAFTA,/wiki/Moonlight_(2016_film),2016,Moonlight
Supporting Actor,Jeff Bridges,0,BAFTA,/wiki/Hell_or_High_Water_(film),2016,Hell or High Water
Supporting Actor,Hugh Grant,0,BAFTA,/wiki/Florence_Foster_Jenkins_(film),2016,Florence Foster Jenkins
Supporting Actor,Aaron Taylor-Johnson,0,BAFTA,/wiki/Nocturnal_Animals,2016,Nocturnal Animals
Actress,Rachel Roberts,1,BAFTA,/wiki/Saturday_Night_and_Sunday_Morning_(film),1960,Saturday Night and Sunday Morning
Actress,Hayley Mills,0,BAFTA,/wiki/Pollyanna,1960,Pollyanna
Actress,Wendy Hiller,0,BAFTA,/wiki/Sons_and_Lovers_(1960_film),1960,Sons and Lovers
Actress,Dora Bryan,1,BAFTA,/wiki/A_Taste_of_Honey_(film),1961,A Taste of Honey
Actress,Deborah Kerr,0,BAFTA,/wiki/The_Sundowners,1961,The Sundowners
Actress,Hayley Mills,0,BAFTA,/wiki/Whistle_Down_the_Wind_(film),1961,Whistle Down the Wind
Actress,Leslie Caron,1,BAFTA,/wiki/The_L-Shaped_Room,1962,The L-Shaped Room
Actress,Virginia Maskell,0,BAFTA,/wiki/The_Wild_and_the_Willing,1962,The Wild and the Willing
Actress,Janet Munro,0,BAFTA,/wiki/Life_for_Ruth,1962,Life for Ruth
