category,name,winner,award,href,year,film,fti_id
Actor,Casey Affleck,0,Oscar,/wiki/Manchester_by_the_Sea_(film),2016,Manchester by the Sea,281
Actor,Andrew Garfield,0,Oscar,/wiki/Hacksaw_Ridge,2016,Hacksaw Ridge,282
Actor,Ryan Gosling,0,Oscar,/wiki/La_La_Land_(film),2016,La La Land,283
Actor,Viggo Mortensen,0,Oscar,/wiki/Captain_Fantastic_(film),2016,Captain Fantastic,284
Actor,Denzel Washington,0,Oscar,/wiki/Fences_(film),2016,Fences,285
Actress,Elizabeth Taylor,1,Oscar,/wiki/BUtterfield_8,1960,BUtterfield 8,286
Actress,Greer Garson,0,Oscar,/wiki/Sunrise_at_Campobello,1960,Sunrise at Campobello,287
Actress,Deborah Kerr,0,Oscar,/wiki/The_Sundowners,1960,The Sundowners,288
Actress,Shirley MacLaine,0,Oscar,/wiki/The_Apartment,1960,The Apartment,289
Actress,Melina Mercouri,0,Oscar,/wiki/Never_on_Sunday,1960,Never on Sunday,290
Actress,Sophia Loren,1,Oscar,/wiki/Two_Women,1961,Two Women,291
Actress,Audrey Hepburn,0,Oscar,/wiki/Breakfast_at_Tiffany%27s_(film),1961,Breakfast at Tiffany's,292
Actress,Piper Laurie,0,Oscar,/wiki/The_Hustler_(film),1961,The Hustler,293
Actress,Geraldine Page,0,Oscar,/wiki/Summer_and_Smoke_(film),1961,Summer and Smoke,294
Actress,Natalie Wood,0,Oscar,/wiki/Splendor_in_the_Grass,1961,Splendor in the Grass,295
Actress,Anne Bancroft,1,Oscar,/wiki/The_Miracle_Worker_(1962_film),1962,The Miracle Worker,296
Actress,Bette Davis,0,Oscar,/wiki/What_Ever_Happened_to_Baby_Jane%3F_(1962_film),1962,What Ever Happened to Baby Jane?,297
Actress,Katharine Hepburn,0,Oscar,/wiki/Long_Day%27s_Journey_into_Night_(1962_film),1962,Long Day's Journey into Night,298
Actress,Geraldine Page,0,Oscar,/wiki/Sweet_Bird_of_Youth,1962,Sweet Bird of Youth,299
Actress,Lee Remick,0,Oscar,/wiki/Days_of_Wine_and_Roses_(film),1962,Days of Wine and Roses,300
Actress,Patricia Neal,1,Oscar,/wiki/Hud_(1963_film),1963,Hud,301
Actress,Leslie Caron,0,Oscar,/wiki/The_L-Shaped_Room,1963,The L-Shaped Room,302
Actress,Shirley MacLaine,0,Oscar,/wiki/Irma_la_Douce,1963,Irma la Douce,303
Actress,Rachel Roberts,0,Oscar,/wiki/This_Sporting_Life,1963,This Sporting Life,304
Actress,Natalie Wood,0,Oscar,/wiki/Love_with_the_Proper_Stranger,1963,Love with the Proper Stranger,305
Actress,Julie Andrews,1,Oscar,/wiki/Mary_Poppins_(film),1964,Mary Poppins,306
Actress,Anne Bancroft,0,Oscar,/wiki/The_Pumpkin_Eater,1964,The Pumpkin Eater,307
Actress,Sophia Loren,0,Oscar,/wiki/Marriage_Italian_Style,1964,Marriage Italian Style,308
Actress,Debbie Reynolds,0,Oscar,/wiki/The_Unsinkable_Molly_Brown_(film),1964,The Unsinkable Molly Brown,309
Actress,Kim Stanley,0,Oscar,/wiki/S%C3%A9ance_on_a_Wet_Afternoon,1964,Sance on a Wet Afternoon,310
Actress,Julie Christie,1,Oscar,/wiki/Darling_(1965_film),1965,Darling,311
Actress,Julie Andrews,0,Oscar,/wiki/The_Sound_of_Music_(film),1965,The Sound of Music,312
Actress,Samantha Eggar,0,Oscar,/wiki/The_Collector_(1965_film),1965,The Collector,313
Actress,Elizabeth Hartman,0,Oscar,/wiki/A_Patch_of_Blue,1965,A Patch of Blue,314
Actress,Simone Signoret,0,Oscar,/wiki/Ship_of_Fools_(film),1965,Ship of Fools,315
Actress,Elizabeth Taylor,1,Oscar,/wiki/Who%27s_Afraid_of_Virginia_Woolf%3F_(film),1966,Who's Afraid of Virginia Woolf?,316
Actress,Anouk Aime,0,Oscar,/wiki/A_Man_and_a_Woman,1966,A Man and a Woman,317
Actress,Ida Kamiska,0,Oscar,/wiki/The_Shop_on_Main_Street,1966,The Shop on Main Street,318
Actress,Lynn Redgrave,0,Oscar,/wiki/Georgy_Girl,1966,Georgy Girl,319
Actress,Vanessa Redgrave,0,Oscar,/wiki/Morgan!,1966,Morgan!,320
Actress,Katharine Hepburn,1,Oscar,/wiki/Guess_Who%27s_Coming_to_Dinner,1967,Guess Who's Coming to Dinner,321
Actress,Anne Bancroft,0,Oscar,/wiki/The_Graduate,1967,The Graduate,322
Actress,Faye Dunaway,0,Oscar,/wiki/Bonnie_and_Clyde_(film),1967,Bonnie and Clyde,323
Actress,Edith Evans,0,Oscar,/wiki/The_Whisperers,1967,The Whisperers,324
Actress,Audrey Hepburn,0,Oscar,/wiki/Wait_Until_Dark_(film),1967,Wait Until Dark,325
Actress,Katharine Hepburn,1,Oscar,/wiki/The_Lion_in_Winter_(1968_film),1968,The Lion in Winter,326
Actress,Barbra Streisand,1,Oscar,/wiki/Funny_Girl_(film),1968,Funny Girl,327
Actress,Patricia Neal,0,Oscar,/wiki/The_Subject_Was_Roses_(film),1968,The Subject was Roses,328
Actress,Vanessa Redgrave,0,Oscar,/wiki/Isadora,1968,Isadora,329
Actress,Joanne Woodward,0,Oscar,"/wiki/Rachel,_Rachel",1968,"Rachel, Rachel",330
Actress,Maggie Smith,1,Oscar,/wiki/The_Prime_of_Miss_Jean_Brodie_(film),1969,The Prime of Miss Jean Brodie,331
Actress,Genevive Bujold,0,Oscar,/wiki/Anne_of_the_Thousand_Days,1969,Anne of the Thousand Days,332
Actress,Jane Fonda,0,Oscar,"/wiki/They_Shoot_Horses,_Don%27t_They%3F_(film)",1969,"They Shoot Horses, Don't They?",333
Actress,Liza Minnelli,0,Oscar,/wiki/The_Sterile_Cuckoo,1969,The Sterile Cuckoo,334
Actress,Jean Simmons,0,Oscar,/wiki/The_Happy_Ending,1969,The Happy Ending,335
Actress,Glenda Jackson,1,Oscar,/wiki/Women_in_Love_(film),1970,Women in Love,336
Actress,Jane Alexander,0,Oscar,/wiki/The_Great_White_Hope_(film),1970,The Great White Hope,337
Actress,Ali MacGraw,0,Oscar,/wiki/Love_Story_(1970_film),1970,Love Story,338
Actress,Sarah Miles,0,Oscar,/wiki/Ryan%27s_Daughter,1970,Ryan's Daughter,339
Actress,Carrie Snodgress,0,Oscar,/wiki/Diary_of_a_Mad_Housewife,1970,Diary of a Mad Housewife,340
Actress,Jane Fonda,1,Oscar,/wiki/Klute,1971,Klute,341
Actress,Julie Christie,0,Oscar,/wiki/McCabe_%26_Mrs._Miller,1971,McCabe & Mrs. Miller,342
Actress,Glenda Jackson,0,Oscar,/wiki/Sunday_Bloody_Sunday_(film),1971,Sunday Bloody Sunday,343
Actress,Vanessa Redgrave,0,Oscar,"/wiki/Mary,_Queen_of_Scots_(1971_film)",1971,"Mary, Queen of Scots",344
Actress,Janet Suzman,0,Oscar,/wiki/Nicholas_and_Alexandra,1971,Nicholas and Alexandra,345
Actress,Liza Minnelli,1,Oscar,/wiki/Cabaret_(1972_film),1972,Cabaret,346
Actress,Diana Ross,0,Oscar,/wiki/Lady_Sings_the_Blues_(film),1972,Lady Sings the Blues,347
Actress,Maggie Smith,0,Oscar,/wiki/Travels_with_My_Aunt_(film),1972,Travels with My Aunt,348
Actress,Cicely Tyson,0,Oscar,/wiki/Sounder_(film),1972,Sounder,349
Actress,Liv Ullmann,0,Oscar,/wiki/The_Emigrants_(film),1972,The Emigrants,350
Actress,Glenda Jackson,1,Oscar,/wiki/A_Touch_of_Class_(film),1973,A Touch of Class,351
Actress,Ellen Burstyn,0,Oscar,/wiki/The_Exorcist_(film),1973,The Exorcist,352
Actress,Marsha Mason,0,Oscar,/wiki/Cinderella_Liberty,1973,Cinderella Liberty,353
Actress,Barbra Streisand,0,Oscar,/wiki/The_Way_We_Were,1973,The Way We Were,354
Actress,Joanne Woodward,0,Oscar,"/wiki/Summer_Wishes,_Winter_Dreams",1973,"Summer Wishes, Winter Dreams",355
Actress,Ellen Burstyn,1,Oscar,/wiki/Alice_Doesn%27t_Live_Here_Anymore,1974,Alice Doesn't Live Here Anymore,356
Actress,Diahann Carroll,0,Oscar,/wiki/Claudine_(film),1974,Claudine,357
Actress,Faye Dunaway,0,Oscar,/wiki/Chinatown_(1974_film),1974,Chinatown,358
Actress,Valerie Perrine,0,Oscar,/wiki/Lenny_(film),1974,Lenny,359
Actress,Gena Rowlands,0,Oscar,/wiki/A_Woman_Under_the_Influence,1974,A Woman Under the Influence,360
Actress,Louise Fletcher,1,Oscar,/wiki/One_Flew_Over_the_Cuckoo%27s_Nest_(film),1975,One Flew Over the Cuckoo's Nest,361
Actress,Isabelle Adjani,0,Oscar,/wiki/The_Story_of_Adele_H.,1975,The Story of Adele H.,362
Actress,Ann-Margret,0,Oscar,/wiki/Tommy_(1975_film),1975,Tommy,363
Actress,Glenda Jackson,0,Oscar,/wiki/Hedda_(film),1975,Hedda,364
Actress,Carol Kane,0,Oscar,/wiki/Hester_Street_(film),1975,Hester Street,365
Actress,Faye Dunaway,1,Oscar,/wiki/Network_(film),1976,Network,366
Actress,Marie-Christine Barrault,0,Oscar,/wiki/Cousin_Cousine,1976,Cousin Cousine,367
Actress,Talia Shire,0,Oscar,/wiki/Rocky,1976,Rocky,368
Actress,Sissy Spacek,0,Oscar,/wiki/Carrie_(1976_film),1976,Carrie,369
Actress,Liv Ullmann,0,Oscar,/wiki/Face_to_Face_(1976_film),1976,Face to Face,370
Actress,Diane Keaton,1,Oscar,/wiki/Annie_Hall,1977,Annie Hall,371
Actress,Anne Bancroft,0,Oscar,/wiki/The_Turning_Point_(1977_film),1977,The Turning Point,372
Actress,Jane Fonda,0,Oscar,/wiki/Julia_(1977_film),1977,Julia,373
Actress,Shirley MacLaine,0,Oscar,/wiki/The_Turning_Point_(1977_film),1977,The Turning Point,374
Actress,Marsha Mason,0,Oscar,/wiki/The_Goodbye_Girl,1977,The Goodbye Girl,375
Actress,Jane Fonda,1,Oscar,/wiki/Coming_Home_(1978_film),1978,Coming Home,376
Actress,Ingrid Bergman,0,Oscar,/wiki/Autumn_Sonata,1978,Autumn Sonata,377
Actress,Ellen Burstyn,0,Oscar,"/wiki/Same_Time,_Next_Year_(film)",1978,"Same Time, Next Year",378
Actress,Jill Clayburgh,0,Oscar,/wiki/An_Unmarried_Woman,1978,An Unmarried Woman,379
Actress,Geraldine Page,0,Oscar,/wiki/Interiors,1978,Interiors,380
Actress,Sally Field,1,Oscar,/wiki/Norma_Rae,1979,Norma Rae,381
Actress,Jill Clayburgh,0,Oscar,/wiki/Starting_Over_(1979_film),1979,Starting Over,382
Actress,Jane Fonda,0,Oscar,/wiki/The_China_Syndrome,1979,The China Syndrome,383
Actress,Marsha Mason,0,Oscar,/wiki/Chapter_Two_(film),1979,Chapter Two,384
Actress,Bette Midler,0,Oscar,/wiki/The_Rose_(film),1979,The Rose,385
Actress,Sissy Spacek,1,Oscar,/wiki/Coal_Miner%27s_Daughter_(film),1980,Coal Miner's Daughter,386
Actress,Ellen Burstyn,0,Oscar,/wiki/Resurrection_(1980_film),1980,Resurrection,387
Actress,Goldie Hawn,0,Oscar,/wiki/Private_Benjamin_(1980_film),1980,Private Benjamin,388
Actress,Mary Tyler Moore,0,Oscar,/wiki/Ordinary_People,1980,Ordinary People,389
Actress,Gena Rowlands,0,Oscar,/wiki/Gloria_(1980_film),1980,Gloria,390
Actress,Katharine Hepburn,1,Oscar,/wiki/On_Golden_Pond_(1981_film),1981,On Golden Pond,391
Actress,Diane Keaton,0,Oscar,/wiki/Reds_(film),1981,Reds,392
Actress,Marsha Mason,0,Oscar,/wiki/Only_When_I_Laugh_(film),1981,Only When I Laugh,393
Actress,Susan Sarandon,0,Oscar,/wiki/Atlantic_City_(1980_film),1981,Atlantic City,394
Actress,Meryl Streep,0,Oscar,/wiki/The_French_Lieutenant%27s_Woman_(film),1981,The French Lieutenant's Woman,395
Actress,Meryl Streep,1,Oscar,/wiki/Sophie%27s_Choice_(film),1982,Sophie's Choice,396
Actress,Julie Andrews,0,Oscar,/wiki/Victor_Victoria,1982,Victor Victoria,397
Actress,Jessica Lange,0,Oscar,/wiki/Frances_(film),1982,Frances,398
Actress,Sissy Spacek,0,Oscar,/wiki/Missing_(film),1982,Missing,399
Actress,Debra Winger,0,Oscar,/wiki/An_Officer_and_a_Gentleman,1982,An Officer and a Gentleman,400
Actress,Shirley MacLaine,1,Oscar,/wiki/Terms_of_Endearment,1983,Terms of Endearment,401
Actress,Jane Alexander,0,Oscar,/wiki/Testament_(film),1983,Testament,402
Actress,Meryl Streep,0,Oscar,/wiki/Silkwood,1983,Silkwood,403
Actress,Julie Walters,0,Oscar,/wiki/Educating_Rita_(film),1983,Educating Rita,404
Actress,Debra Winger,0,Oscar,/wiki/Terms_of_Endearment,1983,Terms of Endearment,405
Actress,Sally Field,1,Oscar,/wiki/Places_in_the_Heart,1984,Places in the Heart,406
Actress,Judy Davis,0,Oscar,/wiki/A_Passage_to_India_(film),1984,A Passage to India,407
Actress,Jessica Lange,0,Oscar,/wiki/Country_(film),1984,Country,408
Actress,Vanessa Redgrave,0,Oscar,/wiki/The_Bostonians_(film),1984,The Bostonians,409
Actress,Sissy Spacek,0,Oscar,/wiki/The_River_(1984_film),1984,The River,410
Actress,Geraldine Page,1,Oscar,/wiki/The_Trip_to_Bountiful,1985,The Trip to Bountiful,411
Actress,Anne Bancroft,0,Oscar,/wiki/Agnes_of_God_(film),1985,Agnes of God,412
Actress,Whoopi Goldberg,0,Oscar,/wiki/The_Color_Purple_(1985_film),1985,The Color Purple,413
Actress,Jessica Lange,0,Oscar,/wiki/Sweet_Dreams_(1985_film),1985,Sweet Dreams,414
Actress,Meryl Streep,0,Oscar,/wiki/Out_of_Africa_(film),1985,Out of Africa,415
Actress,Marlee Matlin,1,Oscar,/wiki/Children_of_a_Lesser_God,1986,Children of a Lesser God,416
Actress,Jane Fonda,0,Oscar,/wiki/The_Morning_After_(1986_film),1986,The Morning After,417
Actress,Sissy Spacek,0,Oscar,/wiki/Crimes_of_the_Heart_(film),1986,Crimes of the Heart,418
Actress,Kathleen Turner,0,Oscar,/wiki/Peggy_Sue_Got_Married,1986,Peggy Sue Got Married,419
Actress,Sigourney Weaver,0,Oscar,/wiki/Aliens_(film),1986,Aliens,420
Actress,Cher,1,Oscar,/wiki/Moonstruck,1987,Moonstruck,421
Actress,Glenn Close,0,Oscar,/wiki/Fatal_Attraction,1987,Fatal Attraction,422
Actress,Holly Hunter,0,Oscar,/wiki/Broadcast_News_(film),1987,Broadcast News,423
Actress,Sally Kirkland,0,Oscar,/wiki/Anna_(1987_film),1987,Anna,424
Actress,Meryl Streep,0,Oscar,/wiki/Ironweed_(film),1987,Ironweed,425
Actress,Jodie Foster,1,Oscar,/wiki/The_Accused_(1988_film),1988,The Accused,426
Actress,Glenn Close,0,Oscar,/wiki/Dangerous_Liaisons,1988,Dangerous Liaisons,427
Actress,Melanie Griffith,0,Oscar,/wiki/Working_Girl,1988,Working Girl,428
Actress,Meryl Streep,0,Oscar,/wiki/Evil_Angels_(film),1988,A Cry in the Dark,429
Actress,Sigourney Weaver,0,Oscar,/wiki/Gorillas_in_the_Mist,1988,Gorillas in the Mist,430
Actress,Jessica Tandy,1,Oscar,/wiki/Driving_Miss_Daisy,1989,Driving Miss Daisy,431
Actress,Isabelle Adjani,0,Oscar,/wiki/Camille_Claudel_(film),1989,Camille Claudel,432
Actress,Pauline Collins,0,Oscar,/wiki/Shirley_Valentine_(film),1989,Shirley Valentine,433
Actress,Jessica Lange,0,Oscar,/wiki/Music_Box_(film),1989,Music Box,434
Actress,Michelle Pfeiffer,0,Oscar,/wiki/The_Fabulous_Baker_Boys,1989,The Fabulous Baker Boys,435
Actress,Kathy Bates,1,Oscar,/wiki/Misery_(film),1990,Misery,436
Actress,Anjelica Huston,0,Oscar,/wiki/The_Grifters_(film),1990,The Grifters,437
Actress,Julia Roberts,0,Oscar,/wiki/Pretty_Woman,1990,Pretty Woman,438
Actress,Meryl Streep,0,Oscar,/wiki/Postcards_from_the_Edge_(film),1990,Postcards from the Edge,439
Actress,Joanne Woodward,0,Oscar,/wiki/Mr._and_Mrs._Bridge,1990,Mr. & Mrs. Bridge,440
Actress,Jodie Foster,1,Oscar,/wiki/The_Silence_of_the_Lambs_(film),1991,The Silence of the Lambs,441
Actress,Geena Davis,0,Oscar,/wiki/Thelma_%26_Louise,1991,Thelma & Louise,442
Actress,Laura Dern,0,Oscar,/wiki/Rambling_Rose_(film),1991,Rambling Rose,443
Actress,Bette Midler,0,Oscar,/wiki/For_the_Boys,1991,For the Boys,444
Actress,Susan Sarandon,0,Oscar,/wiki/Thelma_%26_Louise,1991,Thelma & Louise,445
Actress,Emma Thompson,1,Oscar,/wiki/Howards_End_(film),1992,Howards End,446
Actress,Catherine Deneuve,0,Oscar,/wiki/Indochine_(film),1992,Indochine,447
Actress,Mary McDonnell,0,Oscar,/wiki/Passion_Fish,1992,Passion Fish,448
Actress,Michelle Pfeiffer,0,Oscar,/wiki/Love_Field_(film),1992,Love Field,449
Actress,Susan Sarandon,0,Oscar,/wiki/Lorenzo%27s_Oil,1992,Lorenzo's Oil,450
Actress,Holly Hunter,1,Oscar,/wiki/The_Piano,1993,The Piano,451
Actress,Angela Bassett,0,Oscar,/wiki/What%27s_Love_Got_to_Do_with_It_(film),1993,What's Love Got to Do with It,452
Actress,Stockard Channing,0,Oscar,/wiki/Six_Degrees_of_Separation_(film),1993,Six Degrees of Separation,453
Actress,Emma Thompson,0,Oscar,/wiki/The_Remains_of_the_Day_(film),1993,The Remains of the Day,454
Actress,Debra Winger,0,Oscar,/wiki/Shadowlands_(1993_film),1993,Shadowlands,455
Actress,Jessica Lange,1,Oscar,/wiki/Blue_Sky_(film),1994,Blue Sky,456
Actress,Jodie Foster,0,Oscar,/wiki/Nell_(film),1994,Nell,457
Actress,Miranda Richardson,0,Oscar,/wiki/Tom_%26_Viv,1994,Tom & Viv,458
Actress,Winona Ryder,0,Oscar,/wiki/Little_Women_(1994_film),1994,Little Women,459
Actress,Susan Sarandon,0,Oscar,/wiki/The_Client_(1994_film),1994,The Client,460
Actress,Susan Sarandon,1,Oscar,/wiki/Dead_Man_Walking_(film),1995,Dead Man Walking,461
Actress,Elisabeth Shue,0,Oscar,/wiki/Leaving_Las_Vegas,1995,Leaving Las Vegas,462
Actress,Sharon Stone,0,Oscar,/wiki/Casino_(film),1995,Casino,463
Actress,Meryl Streep,0,Oscar,/wiki/The_Bridges_of_Madison_County_(film),1995,The Bridges of Madison County,464
Actress,Emma Thompson,0,Oscar,/wiki/Sense_and_Sensibility_(film),1995,Sense and Sensibility,465
Actress,Frances McDormand,1,Oscar,/wiki/Fargo_(film),1996,Fargo,466
Actress,Brenda Blethyn,0,Oscar,/wiki/Secrets_%26_Lies_(film),1996,Secrets & Lies,467
Actress,Diane Keaton,0,Oscar,/wiki/Marvin%27s_Room_(film),1996,Marvin's Room,468
Actress,Kristin Scott Thomas,0,Oscar,/wiki/The_English_Patient_(film),1996,The English Patient,469
Actress,Emily Watson,0,Oscar,/wiki/Breaking_the_Waves,1996,Breaking the Waves,470
Actress,Helen Hunt,1,Oscar,/wiki/As_Good_as_It_Gets,1997,As Good as It Gets,471
Actress,Helena Bonham Carter,0,Oscar,/wiki/The_Wings_of_the_Dove_(1997_film),1997,The Wings of the Dove,472
Actress,Julie Christie,0,Oscar,/wiki/Afterglow_(film),1997,Afterglow,473
Actress,Judi Dench,0,Oscar,/wiki/Mrs_Brown,1997,Mrs Brown,474
Actress,Kate Winslet,0,Oscar,/wiki/Titanic_(1997_film),1997,Titanic,475
Actress,Gwyneth Paltrow,1,Oscar,/wiki/Shakespeare_in_Love,1998,Shakespeare in Love,476
Actress,Cate Blanchett,0,Oscar,/wiki/Elizabeth_(film),1998,Elizabeth,477
Actress,Fernanda Montenegro,0,Oscar,/wiki/Central_Station_(film),1998,Central Station,478
Actress,Meryl Streep,0,Oscar,/wiki/One_True_Thing,1998,One True Thing,479
Actress,Emily Watson,0,Oscar,/wiki/Hilary_and_Jackie,1998,Hilary and Jackie,480
Actress,Hilary Swank,1,Oscar,/wiki/Boys_Don%27t_Cry_(film),1999,Boys Don't Cry,481
Actress,Annette Bening,0,Oscar,/wiki/American_Beauty_(1999_film),1999,American Beauty,482
Actress,Janet McTeer,0,Oscar,/wiki/Tumbleweeds_(1999_film),1999,Tumbleweeds,483
Actress,Julianne Moore,0,Oscar,/wiki/The_End_of_the_Affair_(1999_film),1999,The End of the Affair,484
Actress,Meryl Streep,0,Oscar,/wiki/Music_of_the_Heart,1999,Music of the Heart,485
Actress,Julia Roberts,1,Oscar,/wiki/Erin_Brockovich_(film),2000,Erin Brockovich,486
Actress,Joan Allen,0,Oscar,/wiki/The_Contender_(2000_film),2000,The Contender,487
Actress,Juliette Binoche,0,Oscar,/wiki/Chocolat_(2000_film),2000,Chocolat,488
Actress,Ellen Burstyn,0,Oscar,/wiki/Requiem_for_a_Dream,2000,Requiem for a Dream,489
Actress,Laura Linney,0,Oscar,/wiki/You_Can_Count_on_Me,2000,You Can Count on Me,490
Actress,Halle Berry,1,Oscar,/wiki/Monster%27s_Ball,2001,Monster's Ball,491
Actress,Judi Dench,0,Oscar,/wiki/Iris_(film),2001,Iris,492
Actress,Nicole Kidman,0,Oscar,/wiki/Moulin_Rouge!,2001,Moulin Rouge!,493
Actress,Sissy Spacek,0,Oscar,/wiki/In_the_Bedroom,2001,In the Bedroom,494
Actress,Rene Zellweger,0,Oscar,/wiki/Bridget_Jones%27s_Diary_(film),2001,Bridget Jones's Diary,495
Actress,Nicole Kidman,1,Oscar,/wiki/The_Hours_(film),2002,The Hours,496
Actress,Salma Hayek,0,Oscar,/wiki/Frida,2002,Frida,497
Actress,Diane Lane,0,Oscar,/wiki/Unfaithful_(2002_film),2002,Unfaithful,498
Actress,Julianne Moore,0,Oscar,/wiki/Far_from_Heaven,2002,Far from Heaven,499
Actress,Rene Zellweger,0,Oscar,/wiki/Chicago_(2002_film),2002,Chicago,500
Actress,Charlize Theron,1,Oscar,/wiki/Monster_(2003_film),2003,Monster,501
Actress,Keisha Castle-Hughes,0,Oscar,/wiki/Whale_Rider,2003,Whale Rider,502
Actress,Diane Keaton,0,Oscar,/wiki/Something%27s_Gotta_Give_(film),2003,Something's Gotta Give,503
Actress,Samantha Morton,0,Oscar,/wiki/In_America_(film),2003,In America,504
Actress,Naomi Watts,0,Oscar,/wiki/21_Grams,2003,21 Grams,505
Actress,Hilary Swank,1,Oscar,/wiki/Million_Dollar_Baby,2004,Million Dollar Baby,506
Actress,Annette Bening,0,Oscar,/wiki/Being_Julia,2004,Being Julia,507
Actress,Catalina Sandino Moreno,0,Oscar,/wiki/Maria_Full_of_Grace,2004,Maria Full of Grace,508
Actress,Imelda Staunton,0,Oscar,/wiki/Vera_Drake,2004,Vera Drake,509
Actress,Kate Winslet,0,Oscar,/wiki/Eternal_Sunshine_of_the_Spotless_Mind,2004,Eternal Sunshine of the Spotless Mind,510
Actress,Reese Witherspoon,1,Oscar,/wiki/Walk_the_Line,2005,Walk the Line,511
Actress,Judi Dench,0,Oscar,/wiki/Mrs_Henderson_Presents,2005,Mrs Henderson Presents,512
Actress,Felicity Huffman,0,Oscar,/wiki/Transamerica_(film),2005,Transamerica,513
Actress,Keira Knightley,0,Oscar,/wiki/Pride_%26_Prejudice_(2005_film),2005,Pride & Prejudice,514
Actress,Charlize Theron,0,Oscar,/wiki/North_Country_(film),2005,North Country,515
Actress,Helen Mirren,1,Oscar,/wiki/The_Queen_(film),2006,The Queen,516
Actress,Penlope Cruz,0,Oscar,/wiki/Volver,2006,Volver,517
Actress,Judi Dench,0,Oscar,/wiki/Notes_on_a_Scandal_(film),2006,Notes on a Scandal,518
Actress,Meryl Streep,0,Oscar,/wiki/The_Devil_Wears_Prada_(film),2006,The Devil Wears Prada,519
Actress,Kate Winslet,0,Oscar,/wiki/Little_Children_(film),2006,Little Children,520
Actress,Marion Cotillard,1,Oscar,/wiki/La_Vie_en_rose_(film),2007,La Vie en rose,521
Actress,Cate Blanchett,0,Oscar,/wiki/Elizabeth:_The_Golden_Age,2007,Elizabeth: The Golden Age,522
Actress,Julie Christie,0,Oscar,/wiki/Away_from_Her,2007,Away from Her,523
Actress,Laura Linney,0,Oscar,/wiki/The_Savages_(film),2007,The Savages,524
Actress,Ellen Page,0,Oscar,/wiki/Juno_(film),2007,Juno,525
Actress,Kate Winslet,1,Oscar,/wiki/The_Reader_(2008_film),2008,The Reader,526
Actress,Anne Hathaway,0,Oscar,/wiki/Rachel_Getting_Married,2008,Rachel Getting Married,527
Actress,Angelina Jolie,0,Oscar,/wiki/Changeling_(film),2008,Changeling,528
Actress,Melissa Leo,0,Oscar,/wiki/Frozen_River,2008,Frozen River,529
Actress,Meryl Streep,0,Oscar,/wiki/Doubt_(2008_film),2008,Doubt,530
Actress,Sandra Bullock,1,Oscar,/wiki/The_Blind_Side_(film),2009,The Blind Side,531
Actress,Helen Mirren,0,Oscar,/wiki/The_Last_Station,2009,The Last Station,532
Actress,Carey Mulligan,0,Oscar,/wiki/An_Education,2009,An Education,533
Actress,Gabourey Sidibe,0,Oscar,/wiki/Precious_(film),2009,Precious,534
Actress,Meryl Streep,0,Oscar,/wiki/Julie_%26_Julia,2009,Julie & Julia,535
Actress,Natalie Portman,1,Oscar,/wiki/Black_Swan_(film),2010,Black Swan,536
Actress,Annette Bening,0,Oscar,/wiki/The_Kids_Are_All_Right_(film),2010,The Kids Are All Right,537
Actress,Nicole Kidman,0,Oscar,/wiki/Rabbit_Hole_(film),2010,Rabbit Hole,538
Actress,Jennifer Lawrence,0,Oscar,/wiki/Winter%27s_Bone,2010,Winter's Bone,539
Actress,Michelle Williams,0,Oscar,/wiki/Blue_Valentine_(film),2010,Blue Valentine,540
Actress,Meryl Streep,1,Oscar,/wiki/The_Iron_Lady_(film),2011,The Iron Lady,541
Actress,Glenn Close,0,Oscar,/wiki/Albert_Nobbs,2011,Albert Nobbs,542
Actress,Viola Davis,0,Oscar,/wiki/The_Help_(film),2011,The Help,543
Actress,Rooney Mara,0,Oscar,/wiki/The_Girl_with_the_Dragon_Tattoo_(2011_film),2011,The Girl with the Dragon Tattoo,544
Actress,Michelle Williams,0,Oscar,/wiki/My_Week_with_Marilyn,2011,My Week with Marilyn,545
Actress,Jennifer Lawrence,1,Oscar,/wiki/Silver_Linings_Playbook,2012,Silver Linings Playbook,546
Actress,Jessica Chastain,0,Oscar,/wiki/Zero_Dark_Thirty,2012,Zero Dark Thirty,547
Actress,Emmanuelle Riva,0,Oscar,/wiki/Amour_(2012_film),2012,Amour,548
Actress,Quvenzhan Wallis,0,Oscar,/wiki/Beasts_of_the_Southern_Wild,2012,Beasts of the Southern Wild,549
Actress,Naomi Watts,0,Oscar,/wiki/The_Impossible_(2012_film),2012,The Impossible,550
Actress,Cate Blanchett,1,Oscar,/wiki/Blue_Jasmine,2013,Blue Jasmine,551
Actress,Amy Adams,0,Oscar,/wiki/American_Hustle,2013,American Hustle,552
Actress,Sandra Bullock,0,Oscar,/wiki/Gravity_(film),2013,Gravity,553
Actress,Judi Dench,0,Oscar,/wiki/Philomena_(film),2013,Philomena,554
Actress,Meryl Streep,0,Oscar,/wiki/August:_Osage_County_(film),2013,August: Osage County,555
Actress,Julianne Moore,1,Oscar,/wiki/Still_Alice,2014,Still Alice,556
Actress,Marion Cotillard,0,Oscar,"/wiki/Two_Days,_One_Night",2014,"Two Days, One Night",557
Actress,Felicity Jones,0,Oscar,/wiki/The_Theory_of_Everything_(2014_film),2014,The Theory of Everything,558
