award,category,film,href,name,winner,year
Oscar,Adapted Screenplay,City of God,/wiki/City_of_God_(2002_film),Brulio Mantovani,0,2003
Oscar,Adapted Screenplay,Mystic River,/wiki/Mystic_River_(film),Brian Helgeland,0,2003
Oscar,Adapted Screenplay,Seabiscuit,/wiki/Seabiscuit_(film),Gary Ross,0,2003
Oscar,Adapted Screenplay,Sideways,/wiki/Sideways,Alexander Payne,1,2004
Oscar,Adapted Screenplay,Before Sunset,/wiki/Before_Sunset,Richard Linklater,0,2004
Oscar,Adapted Screenplay,Finding Neverland,/wiki/Finding_Neverland_(film),David Magee,0,2004
Oscar,Adapted Screenplay,Million Dollar Baby,/wiki/Million_Dollar_Baby,Paul Haggis,0,2004
Oscar,Adapted Screenplay,The Motorcycle Diaries,/wiki/The_Motorcycle_Diaries_(film),Jos Rivera,0,2004
Oscar,Adapted Screenplay,Brokeback Mountain,/wiki/Brokeback_Mountain,Larry McMurtry,1,2005
Oscar,Adapted Screenplay,Capote,/wiki/Capote_(film),Dan Futterman,0,2005
Oscar,Adapted Screenplay,The Constant Gardener,/wiki/The_Constant_Gardener_(film),Jeffrey Caine,0,2005
Oscar,Adapted Screenplay,A History of Violence,/wiki/A_History_of_Violence,Josh Olson,0,2005
Oscar,Adapted Screenplay,Munich,/wiki/Munich_(film),Tony Kushner,0,2005
Oscar,Adapted Screenplay,The Departed,/wiki/The_Departed,William Monahan,1,2006
Oscar,Adapted Screenplay,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,/wiki/Borat,Sacha Baron Cohen,0,2006
Oscar,Adapted Screenplay,Children of Men,/wiki/Children_of_Men,Alfonso Cuarn,0,2006
Oscar,Adapted Screenplay,Little Children,/wiki/Little_Children_(film),Todd Field,0,2006
Oscar,Adapted Screenplay,Notes on a Scandal,/wiki/Notes_on_a_Scandal_(film),Patrick Marber,0,2006
Oscar,Adapted Screenplay,No Country for Old Men,/wiki/No_Country_for_Old_Men_(film),Joel Coen Ethan Coen,1,2007
Oscar,Adapted Screenplay,Atonement,/wiki/Atonement_(film),Christopher Hampton,0,2007
Oscar,Adapted Screenplay,Away from Her,/wiki/Away_from_Her,Sarah Polley,0,2007
Oscar,Adapted Screenplay,The Diving Bell and the Butterfly,/wiki/The_Diving_Bell_and_the_Butterfly_(film),Ronald Harwood,0,2007
Oscar,Adapted Screenplay,There Will Be Blood,/wiki/There_Will_Be_Blood,Paul Thomas Anderson,0,2007
Oscar,Adapted Screenplay,Slumdog Millionaire,/wiki/Slumdog_Millionaire,Simon Beaufoy,1,2008
Oscar,Adapted Screenplay,The Curious Case of Benjamin Button,/wiki/The_Curious_Case_of_Benjamin_Button_(film),Eric Roth,0,2008
Oscar,Adapted Screenplay,Doubt,/wiki/Doubt_(2008_film),John Patrick Shanley,0,2008
Oscar,Adapted Screenplay,Frost/Nixon,/wiki/Frost/Nixon_(film),Peter Morgan,0,2008
Oscar,Adapted Screenplay,The Reader,/wiki/The_Reader_(2008_film),David Hare,0,2008
Oscar,Adapted Screenplay,"Precious: Based on the Novel ""Push"" by Sapphire",/wiki/Precious_(film),Geoffrey Fletcher,1,2009
Oscar,Adapted Screenplay,District 9,/wiki/District_9,Neill Blomkamp,0,2009
Oscar,Adapted Screenplay,An Education,/wiki/An_Education,Nick Hornby,0,2009
Oscar,Adapted Screenplay,In the Loop,/wiki/In_the_Loop_(film),Jesse Armstrong,0,2009
Oscar,Adapted Screenplay,Up in the Air,/wiki/Up_in_the_Air_(2009_film),Jason Reitman,0,2009
Oscar,Adapted Screenplay,The Social Network,/wiki/The_Social_Network,Aaron Sorkin,1,2010
Oscar,Adapted Screenplay,127 Hours,/wiki/127_Hours,Danny Boyle,0,2010
Oscar,Adapted Screenplay,Toy Story 3,/wiki/Toy_Story_3,Michael Arndt,0,2010
Oscar,Adapted Screenplay,True Grit,/wiki/True_Grit_(2010_film),Joel Coen Ethan Coen,0,2010
Oscar,Adapted Screenplay,Winter's Bone,/wiki/Winter%27s_Bone,Debra Granik,0,2010
Oscar,Adapted Screenplay,The Descendants,/wiki/The_Descendants,Alexander Payne,1,2011
Oscar,Adapted Screenplay,Hugo,/wiki/Hugo_(film),John Logan,0,2011
Oscar,Adapted Screenplay,The Ides of March,/wiki/The_Ides_of_March_(film),George Clooney,0,2011
Oscar,Adapted Screenplay,Moneyball,/wiki/Moneyball_(film),Steven Zaillian,0,2011
Oscar,Adapted Screenplay,Tinker Tailor Soldier Spy,/wiki/Tinker_Tailor_Soldier_Spy_(film),Bridget O'Connor,0,2011
Oscar,Adapted Screenplay,Argo,/wiki/Argo_(2012_film),Chris Terrio,1,2012
Oscar,Adapted Screenplay,Beasts of the Southern Wild,/wiki/Beasts_of_the_Southern_Wild,Lucy Alibar,0,2012
Oscar,Adapted Screenplay,Life of Pi,/wiki/Life_of_Pi_(film),David Magee,0,2012
Oscar,Adapted Screenplay,Lincoln,/wiki/Lincoln_(film),Tony Kushner,0,2012
Oscar,Adapted Screenplay,Silver Linings Playbook,/wiki/Silver_Linings_Playbook,David O. Russell,0,2012
Oscar,Adapted Screenplay,12 Years a Slave,/wiki/12_Years_a_Slave_(film),John Ridley,1,2013
Oscar,Adapted Screenplay,Before Midnight,/wiki/Before_Midnight_(film),Richard Linklater,0,2013
Oscar,Adapted Screenplay,Captain Phillips,/wiki/Captain_Phillips_(film),Billy Ray,0,2013
Oscar,Adapted Screenplay,Philomena,/wiki/Philomena_(film),Steve Coogan,0,2013
Oscar,Adapted Screenplay,The Wolf of Wall Street,/wiki/The_Wolf_of_Wall_Street_(2013_film),Terence Winter,0,2013
Oscar,Adapted Screenplay,The Imitation Game,/wiki/The_Imitation_Game,Graham Moore,1,2014
Oscar,Adapted Screenplay,American Sniper,/wiki/American_Sniper,Jason Hall,0,2014
Oscar,Adapted Screenplay,Inherent Vice,/wiki/Inherent_Vice_(film),Paul Thomas Anderson,0,2014
Oscar,Adapted Screenplay,The Theory of Everything,/wiki/The_Theory_of_Everything_(2014_film),Anthony McCarten,0,2014
Oscar,Adapted Screenplay,Whiplash,/wiki/Whiplash_(2014_film),Damien Chazelle,0,2014
Oscar,Adapted Screenplay,The Big Short,/wiki/The_Big_Short_(film),Adam McKay,1,2015
Oscar,Adapted Screenplay,Brooklyn,/wiki/Brooklyn_(film),Nick Hornby,0,2015
Oscar,Adapted Screenplay,Carol,/wiki/Carol_(film),Phyllis Nagy,0,2015
Oscar,Adapted Screenplay,The Martian,/wiki/The_Martian_(film),Drew Goddard,0,2015
Oscar,Adapted Screenplay,Room,/wiki/Room_(2015_film),Emma Donoghue,0,2015
Oscar,Adapted Screenplay,Fences,/wiki/Fences_(film),August Wilson,0,2016
Oscar,Adapted Screenplay,Hidden Figures,/wiki/Hidden_Figures,Theodore Melfi,0,2016
Oscar,Adapted Screenplay,Lion,/wiki/Lion_(2016_film),Luke Davies,0,2016
Oscar,Adapted Screenplay,Moonlight,/wiki/Moonlight_(2016_film),Barry Jenkins,0,2016
Oscar,Director,2001: A Space Odyssey,/wiki/2001:_A_Space_Odyssey_(film),Stanley Kubrick,0,2001
Oscar,Director,The Battle of Algiers,/wiki/The_Battle_of_Algiers,Gillo Pontecorvo,0,2001
Oscar,Director,Romeo and Juliet,/wiki/Romeo_and_Juliet_(1968_film),Franco Zeffirelli,0,2001
Oscar,Director,The Godfather Part III,/wiki/The_Godfather_Part_III,Francis Ford Coppola,0,1990
Oscar,Director,The Grifters,/wiki/The_Grifters_(film),Stephen Frears,0,1990
Oscar,Director,Reversal of Fortune,/wiki/Reversal_of_Fortune,Barbet Schroeder,0,1990
Oscar,Director,Goodfellas,/wiki/Goodfellas,Martin Scorsese,0,1990
Oscar,Director,Bugsy,/wiki/Bugsy,Barry Levinson,0,1991
Oscar,Director,Thelma & Louise,/wiki/Thelma_%26_Louise,Ridley Scott,0,1991
Oscar,Director,Boyz n the Hood,/wiki/Boyz_n_the_Hood,John Singleton,0,1991
Oscar,Director,JFK,/wiki/JFK_(film),Oliver Stone,0,1991
Oscar,Director,The Player,/wiki/The_Player_(film),Robert Altman,0,1992
Oscar,Director,Scent of a Woman,/wiki/Scent_of_a_Woman_(1992_film),Martin Brest,0,1992
Oscar,Director,Howards End,/wiki/Howards_End_(film),James Ivory,0,1992
Oscar,Director,The Crying Game,/wiki/The_Crying_Game,Neil Jordan,0,1992
Oscar,Director,Short Cuts,/wiki/Short_Cuts,Robert Altman,0,1993
Oscar,Director,The Piano,/wiki/The_Piano,Jane Campion,0,1993
Oscar,Director,The Remains of the Day,/wiki/The_Remains_of_the_Day_(film),James Ivory,0,1993
Oscar,Director,In the Name of the Father,/wiki/In_the_Name_of_the_Father_(film),Jim Sheridan,0,1993
Oscar,Director,Bullets over Broadway,/wiki/Bullets_over_Broadway,Woody Allen,0,1994
Oscar,Director,Three Colors: Red,/wiki/Three_Colors:_Red,Krzysztof Kielowski,0,1994
Oscar,Director,Quiz Show,/wiki/Quiz_Show_(film),Robert Redford,0,1994
Oscar,Director,Pulp Fiction,/wiki/Pulp_Fiction,Quentin Tarantino,0,1994
Oscar,Director,Leaving Las Vegas,/wiki/Leaving_Las_Vegas,Mike Figgis,0,1995
Oscar,Director,Babe,/wiki/Babe_(film),Chris Noonan,0,1995
Oscar,Director,Il Postino: The Postman,/wiki/Il_Postino:_The_Postman,Michael Radford,0,1995
Oscar,Director,Dead Man Walking,/wiki/Dead_Man_Walking_(film),Tim Robbins,0,1995
Oscar,Director,Fargo,/wiki/Fargo_(film),Joel Coen,0,1996
Oscar,Director,The People vs. Larry Flynt,/wiki/The_People_vs._Larry_Flynt,Milo Forman,0,1996
Oscar,Director,Shine,/wiki/Shine_(film),Scott Hicks,0,1996
Oscar,Director,Secrets & Lies,/wiki/Secrets_%26_Lies_(film),Mike Leigh,0,1996
Oscar,Director,The Full Monty,/wiki/The_Full_Monty,Peter Cattaneo,0,1997
Oscar,Director,The Sweet Hereafter,/wiki/The_Sweet_Hereafter_(film),Atom Egoyan,0,1997
Oscar,Director,L.A. Confidential,/wiki/L.A._Confidential_(film),Curtis Hanson,0,1997
Oscar,Director,Good Will Hunting,/wiki/Good_Will_Hunting,Gus Van Sant,0,1997
Oscar,Director,Life Is Beautiful,/wiki/Life_Is_Beautiful,Roberto Benigni,0,1998
Oscar,Director,Shakespeare in Love,/wiki/Shakespeare_in_Love,John Madden,0,1998
Oscar,Director,The Thin Red Line,/wiki/The_Thin_Red_Line_(1998_film),Terrence Malick,0,1998
Oscar,Director,The Truman Show,/wiki/The_Truman_Show,Peter Weir,0,1998
Oscar,Director,The Cider House Rules,/wiki/The_Cider_House_Rules_(film),Lasse Hallstrm,0,1999
Oscar,Director,Being John Malkovich,/wiki/Being_John_Malkovich,Spike Jonze,0,1999
Oscar,Director,The Insider,/wiki/The_Insider_(film),Michael Mann,0,1999
Oscar,Director,The Sixth Sense,/wiki/The_Sixth_Sense,M. Night Shyamalan,0,1999
Oscar,Director,Billy Elliot,/wiki/Billy_Elliot,Stephen Daldry,0,2000
Oscar,Director,"Crouching Tiger, Hidden Dragon","/wiki/Crouching_Tiger,_Hidden_Dragon",Ang Lee,0,2000
Oscar,Director,Gladiator,/wiki/Gladiator_(2000_film),Ridley Scott,0,2000
Oscar,Director,Erin Brockovich,/wiki/Erin_Brockovich_(film),Steven Soderbergh,0,2000
Oscar,Director,Gosford Park,/wiki/Gosford_Park,Robert Altman,0,2001
Oscar,Director,The Lord of the Rings: The Fellowship of the Ring,/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring,Peter Jackson,0,2001
Oscar,Director,Mulholland Drive,/wiki/Mulholland_Drive_(film),David Lynch,0,2001
Oscar,Director,Black Hawk Down,/wiki/Black_Hawk_Down_(film),Ridley Scott,0,2001
Oscar,Director,Talk to Her,/wiki/Talk_to_Her,Pedro Almodvar,0,2002
Oscar,Director,The Hours,/wiki/The_Hours_(film),Stephen Daldry,0,2002
Oscar,Director,Chicago,/wiki/Chicago_(2002_film),Rob Marshall,0,2002
Oscar,Director,Gangs of New York,/wiki/Gangs_of_New_York,Martin Scorsese,0,2002
Oscar,Director,Lost in Translation,/wiki/Lost_in_Translation_(film),Sofia Coppola,0,2003
Oscar,Director,Mystic River,/wiki/Mystic_River_(film),Clint Eastwood,0,2003
Oscar,Director,City of God,/wiki/City_of_God_(2002_film),Fernando Meirelles,0,2003
Oscar,Director,Master and Commander: The Far Side of the World,/wiki/Master_and_Commander:_The_Far_Side_of_the_World,Peter Weir,0,2003
Oscar,Director,Ray,/wiki/Ray_(film),Taylor Hackford,0,2004
Oscar,Director,Vera Drake,/wiki/Vera_Drake,Mike Leigh,0,2004
Oscar,Director,Sideways,/wiki/Sideways,Alexander Payne,0,2004
Oscar,Director,The Aviator,/wiki/The_Aviator_(2004_film),Martin Scorsese,0,2004
Oscar,Director,"Good Night, and Good Luck","/wiki/Good_Night,_and_Good_Luck",George Clooney,0,2005
Oscar,Director,Crash,/wiki/Crash_(2004_film),Paul Haggis,0,2005
Oscar,Director,Capote,/wiki/Capote_(film),Bennett Miller,0,2005
Oscar,Director,Munich,/wiki/Munich_(film),Steven Spielberg,0,2005
Oscar,Director,Letters from Iwo Jima,/wiki/Letters_from_Iwo_Jima,Clint Eastwood,0,2006
Oscar,Director,The Queen,/wiki/The_Queen_(film),Stephen Frears,0,2006
Oscar,Director,United 93,/wiki/United_93_(film),Paul Greengrass,0,2006
Oscar,Director,Babel,/wiki/Babel_(film),Alejandro G. Irritu,0,2006
Oscar,Director,There Will Be Blood,/wiki/There_Will_Be_Blood,Paul Thomas Anderson,0,2007
Oscar,Director,Michael Clayton,/wiki/Michael_Clayton_(film),Tony Gilroy,0,2007
Oscar,Director,Juno,/wiki/Juno_(film),Jason Reitman,0,2007
Oscar,Director,The Diving Bell and the Butterfly,/wiki/The_Diving_Bell_and_the_Butterfly_(film),Julian Schnabel,0,2007
Oscar,Director,The Reader,/wiki/The_Reader_(2008_film),Stephen Daldry,0,2008
Oscar,Director,The Curious Case of Benjamin Button,/wiki/The_Curious_Case_of_Benjamin_Button_(film),David Fincher,0,2008
Oscar,Director,Frost/Nixon,/wiki/Frost/Nixon_(film),Ron Howard,0,2008
Oscar,Director,Milk,/wiki/Milk_(film),Gus Van Sant,0,2008
Oscar,Director,Avatar,/wiki/Avatar_(2009_film),James Cameron,0,2009
Oscar,Director,Precious,/wiki/Precious_(film),Lee Daniels,0,2009
Oscar,Director,Up in the Air,/wiki/Up_in_the_Air_(2009_film),Jason Reitman,0,2009
Oscar,Director,Inglourious Basterds,/wiki/Inglourious_Basterds,Quentin Tarantino,0,2009
Oscar,Director,Black Swan,/wiki/Black_Swan_(film),Darren Aronofsky,0,2010
Oscar,Director,True Grit,/wiki/True_Grit_(2010_film),Joel Coen,0,2010
Oscar,Director,The Social Network,/wiki/The_Social_Network,David Fincher,0,2010
Oscar,Director,The Fighter,/wiki/The_Fighter,David O. Russell,0,2010
Oscar,Director,Midnight in Paris,/wiki/Midnight_in_Paris,Woody Allen,0,2011
Oscar,Director,The Tree of Life,/wiki/The_Tree_of_Life_(film),Terrence Malick,0,2011
Oscar,Director,The Descendants,/wiki/The_Descendants,Alexander Payne,0,2011
Oscar,Director,Hugo,/wiki/Hugo_(film),Martin Scorsese,0,2011
Oscar,Director,Amour,/wiki/Amour_(2012_film),Michael Haneke,0,2012
Oscar,Director,Silver Linings Playbook,/wiki/Silver_Linings_Playbook,David O. Russell,0,2012
Oscar,Director,Lincoln,/wiki/Lincoln_(film),Steven Spielberg,0,2012
Oscar,Director,Beasts of the Southern Wild,/wiki/Beasts_of_the_Southern_Wild,Benh Zeitlin,0,2012
Oscar,Director,12 Years a Slave,/wiki/12_Years_a_Slave_(film),Steve McQueen,0,2013
Oscar,Director,Nebraska,/wiki/Nebraska_(film),Alexander Payne,0,2013
Oscar,Director,American Hustle,/wiki/American_Hustle,David O. Russell,0,2013
Oscar,Director,The Wolf of Wall Street,/wiki/The_Wolf_of_Wall_Street_(2013_film),Martin Scorsese,0,2013
Oscar,Director,The Grand Budapest Hotel,/wiki/The_Grand_Budapest_Hotel,Wes Anderson,0,2014
Oscar,Director,Boyhood,/wiki/Boyhood_(film),Richard Linklater,0,2014
Oscar,Director,Foxcatcher,/wiki/Foxcatcher,Bennett Miller,0,2014
Oscar,Director,The Imitation Game,/wiki/The_Imitation_Game,Morten Tyldum,0,2014
Oscar,Director,Room,/wiki/Room_(2015_film),Lenny Abrahamson,0,2015
Oscar,Director,Spotlight,/wiki/Spotlight_(film),Tom McCarthy,0,2015
Oscar,Director,The Big Short,/wiki/The_Big_Short_(film),Adam McKay,0,2015
Oscar,Director,Mad Max: Fury Road,/wiki/Mad_Max:_Fury_Road,George Miller,0,2015
Oscar,Director,La La Land,/wiki/La_La_Land_(film),Damien Chazelle,0,2016
Oscar,Director,Hacksaw Ridge,/wiki/Hacksaw_Ridge,Mel Gibson,0,2016
Oscar,Director,Moonlight,/wiki/Moonlight_(2016_film),Barry Jenkins,0,2016
Oscar,Director,Manchester by the Sea,/wiki/Manchester_by_the_Sea_(film),Kenneth Lonergan,0,2016
Oscar,Director,Arrival,/wiki/Arrival_(film),Denis Villeneuve,0,2016
Oscar,Original Screenplay,Alice,/wiki/Alice_(1990_film),Woody Allen,0,1990
Oscar,Original Screenplay,Avalon,/wiki/Avalon_(1990_film),Barry Levinson,0,1990
Oscar,Original Screenplay,Green Card,/wiki/Green_Card_(film),Peter Weir,0,1990
Oscar,Original Screenplay,Metropolitan,/wiki/Metropolitan_(1990_film),Whit Stillman,0,1990
Oscar,Original Screenplay,Boyz n the Hood,/wiki/Boyz_n_the_Hood,John Singleton,0,1991
Oscar,Original Screenplay,Bugsy,/wiki/Bugsy,James Toback,0,1991
Oscar,Original Screenplay,The Fisher King,/wiki/The_Fisher_King,Richard LaGravenese,0,1991
Oscar,Original Screenplay,Grand Canyon,/wiki/Grand_Canyon_(1991_film),Lawrence Kasdan,0,1991
Oscar,Original Screenplay,Husbands and Wives,/wiki/Husbands_and_Wives,Woody Allen,0,1992
Oscar,Original Screenplay,Lorenzo's Oil,/wiki/Lorenzo%27s_Oil,Nick Enright,0,1992
Oscar,Original Screenplay,Passion Fish,/wiki/Passion_Fish,John Sayles,0,1992
Oscar,Original Screenplay,Unforgiven,/wiki/Unforgiven,David Webb Peoples,0,1992
Oscar,Original Screenplay,Dave,/wiki/Dave_(film),Gary Ross,0,1993
Oscar,Original Screenplay,In the Line of Fire,/wiki/In_the_Line_of_Fire,Jeff Maguire,0,1993
Oscar,Original Screenplay,Philadelphia,/wiki/Philadelphia_(film),Ron Nyswaner,0,1993
Oscar,Original Screenplay,Sleepless in Seattle,/wiki/Sleepless_in_Seattle,Nora Ephron,0,1993
Oscar,Original Screenplay,Bullets Over Broadway,/wiki/Bullets_Over_Broadway,Woody Allen,0,1994
Oscar,Original Screenplay,Four Weddings and a Funeral,/wiki/Four_Weddings_and_a_Funeral,Richard Curtis,0,1994
Oscar,Original Screenplay,Heavenly Creatures,/wiki/Heavenly_Creatures,Peter Jackson,0,1994
Oscar,Original Screenplay,Three Colors: Red,/wiki/Three_Colors:_Red,Krzysztof Kielowski,0,1994
Oscar,Original Screenplay,Braveheart,/wiki/Braveheart,Randall Wallace,0,1995
Oscar,Original Screenplay,Mighty Aphrodite,/wiki/Mighty_Aphrodite,Woody Allen,0,1995
Oscar,Original Screenplay,Nixon,/wiki/Nixon_(film),Christopher Wilkinson,0,1995
Oscar,Original Screenplay,Toy Story,/wiki/Toy_Story,Joss Whedon,0,1995
Oscar,Original Screenplay,Jerry Maguire,/wiki/Jerry_Maguire,Cameron Crowe,0,1996
Oscar,Original Screenplay,Lone Star,/wiki/Lone_Star_(1996_film),John Sayles,0,1996
Oscar,Original Screenplay,Secrets & Lies,/wiki/Secrets_%26_Lies_(film),Mike Leigh,0,1996
Oscar,Original Screenplay,Shine,/wiki/Shine_(film),Jan Sardi,0,1996
Oscar,Original Screenplay,As Good as It Gets,/wiki/As_Good_as_It_Gets,Mark Andrus,0,1997
Oscar,Original Screenplay,Boogie Nights,/wiki/Boogie_Nights,Paul Thomas Anderson,0,1997
Oscar,Original Screenplay,Deconstructing Harry,/wiki/Deconstructing_Harry,Woody Allen,0,1997
Oscar,Original Screenplay,The Full Monty,/wiki/The_Full_Monty,Simon Beaufoy,0,1997
Oscar,Original Screenplay,Bulworth,/wiki/Bulworth,Warren Beatty,0,1998
Oscar,Original Screenplay,Life Is Beautiful,/wiki/Life_Is_Beautiful,Roberto Benigni,0,1998
Oscar,Original Screenplay,Saving Private Ryan,/wiki/Saving_Private_Ryan,Robert Rodat,0,1998
Oscar,Original Screenplay,The Truman Show,/wiki/The_Truman_Show,Andrew Niccol,0,1998
Oscar,Original Screenplay,Being John Malkovich,/wiki/Being_John_Malkovich,Charlie Kaufman,0,1999
Oscar,Original Screenplay,Magnolia,/wiki/Magnolia_(film),Paul Thomas Anderson,0,1999
Oscar,Original Screenplay,The Sixth Sense,/wiki/The_Sixth_Sense,M. Night Shyamalan,0,1999
Oscar,Original Screenplay,Topsy-Turvy,/wiki/Topsy-Turvy,Mike Leigh,0,1999
Oscar,Original Screenplay,Billy Elliot,/wiki/Billy_Elliot,Lee Hall,0,2000
Oscar,Original Screenplay,Erin Brockovich,/wiki/Erin_Brockovich_(film),Susannah Grant,0,2000
Oscar,Original Screenplay,Gladiator,/wiki/Gladiator_(2000_film),David Franzoni,0,2000
Oscar,Original Screenplay,You Can Count On Me,/wiki/You_Can_Count_On_Me,Kenneth Lonergan,0,2000
Oscar,Original Screenplay,Amlie,/wiki/Am%C3%A9lie,Jean-Pierre Jeunet,0,2001
Oscar,Original Screenplay,Memento,/wiki/Memento_(film),Christopher Nolan,0,2001
Oscar,Original Screenplay,The Royal Tenenbaums,/wiki/The_Royal_Tenenbaums,Wes Anderson,0,2001
Oscar,Original Screenplay,Far from Heaven,/wiki/Far_from_Heaven,Todd Haynes,0,2002
Oscar,Original Screenplay,Gangs of New York,/wiki/Gangs_of_New_York,Jay Cocks,0,2002
Oscar,Original Screenplay,My Big Fat Greek Wedding,/wiki/My_Big_Fat_Greek_Wedding,Nia Vardalos,0,2002
Oscar,Original Screenplay,Y Tu Mam Tambin,/wiki/Y_Tu_Mam%C3%A1_Tambi%C3%A9n,Alfonso Cuarn,0,2002
Oscar,Original Screenplay,The Barbarian Invasions,/wiki/The_Barbarian_Invasions,Denys Arcand,0,2003
Oscar,Original Screenplay,Dirty Pretty Things,/wiki/Dirty_Pretty_Things_(film),Steven Knight,0,2003
Oscar,Original Screenplay,Finding Nemo,/wiki/Finding_Nemo,Andrew Stanton,0,2003
Oscar,Original Screenplay,In America,/wiki/In_America_(film),Jim Sheridan,0,2003
Oscar,Original Screenplay,The Aviator,/wiki/The_Aviator_(2004_film),John Logan,0,2004
Oscar,Original Screenplay,Hotel Rwanda,/wiki/Hotel_Rwanda,Terry George,0,2004
Oscar,Original Screenplay,The Incredibles,/wiki/The_Incredibles,Brad Bird,0,2004
Oscar,Original Screenplay,Vera Drake,/wiki/Vera_Drake,Mike Leigh,0,2004
Oscar,Original Screenplay,"Good Night, and Good Luck","/wiki/Good_Night,_and_Good_Luck",George Clooney,0,2005
Oscar,Original Screenplay,Match Point,/wiki/Match_Point,Woody Allen,0,2005
Oscar,Original Screenplay,The Squid and the Whale,/wiki/The_Squid_and_the_Whale,Noah Baumbach,0,2005
Oscar,Original Screenplay,Syriana,/wiki/Syriana,Stephen Gaghan,0,2005
Oscar,Original Screenplay,Babel,/wiki/Babel_(film),Guillermo Arriaga,0,2006
Oscar,Original Screenplay,Letters from Iwo Jima,/wiki/Letters_from_Iwo_Jima,Iris Yamashita,0,2006
Oscar,Original Screenplay,Pan's Labyrinth,/wiki/Pan%27s_Labyrinth,Guillermo del Toro,0,2006
Oscar,Original Screenplay,The Queen,/wiki/The_Queen_(film),Peter Morgan,0,2006
Oscar,Original Screenplay,Lars and the Real Girl,/wiki/Lars_and_the_Real_Girl,Nancy Oliver,0,2007
Oscar,Original Screenplay,Michael Clayton,/wiki/Michael_Clayton_(film),Tony Gilroy,0,2007
Oscar,Original Screenplay,Ratatouille,/wiki/Ratatouille_(film),Brad Bird,0,2007
Oscar,Original Screenplay,The Savages,/wiki/The_Savages_(film),Tamara Jenkins,0,2007
Oscar,Original Screenplay,Frozen River,/wiki/Frozen_River,Courtney Hunt,0,2008
Oscar,Original Screenplay,Happy-Go-Lucky,/wiki/Happy-Go-Lucky,Mike Leigh,0,2008
Oscar,Original Screenplay,In Bruges,/wiki/In_Bruges,Martin McDonagh,0,2008
Oscar,Original Screenplay,WALL-E,/wiki/WALL-E,Andrew Stanton,0,2008
Oscar,Original Screenplay,Inglourious Basterds,/wiki/Inglourious_Basterds,Quentin Tarantino,0,2009
Oscar,Original Screenplay,The Messenger,/wiki/The_Messenger_(2009_film),Alessandro Camon,0,2009
Oscar,Original Screenplay,A Serious Man,/wiki/A_Serious_Man,Joel Coen Ethan Coen,0,2009
Oscar,Original Screenplay,Up,/wiki/Up_(2009_film),Bob Peterson,0,2009
Oscar,Original Screenplay,Another Year,/wiki/Another_Year_(film),Mike Leigh,0,2010
Oscar,Original Screenplay,The Fighter,/wiki/The_Fighter,Scott Silver,0,2010
Oscar,Original Screenplay,Inception,/wiki/Inception,Christopher Nolan,0,2010
Oscar,Original Screenplay,The Kids Are All Right,/wiki/The_Kids_Are_All_Right_(film),Lisa Cholodenko,0,2010
Oscar,Original Screenplay,The Artist,/wiki/The_Artist_(film),Michel Hazanavicius,0,2011
Oscar,Original Screenplay,Bridesmaids,/wiki/Bridesmaids_(2011_film),Kristen Wiig,0,2011
Oscar,Original Screenplay,Margin Call,/wiki/Margin_Call_(film),J. C. Chandor,0,2011
Oscar,Original Screenplay,A Separation,/wiki/A_Separation,Asghar Farhadi,0,2011
Oscar,Original Screenplay,Amour,/wiki/Amour_(2012_film),Michael Haneke,0,2012
